address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Strandagervej 54 4970 Rødby,54,384275.0,18-05-2017,Andet,2511,5,Villa,153,1968,
Fasanvænget 5 4970 Rødby,5,475000.0,09-05-2017,Alm.,7421,4,Sommerhus,64,1979,-5 %
Slusevej 8 4970 Rødby,8,586500.0,08-05-2017,Fam.,5694,5,Sommerhus,103,1967,
Spurvevej 6 4970 Rødby,6,225000.0,05-05-2017,Alm.,1642,4,Villa,137,1963,-4 %
Harestien 234A 4970 Rødby,0,725000.0,27-04-2017,Alm.,11693,3,Sommerhus,62,1988,
Lidsøvej 10 4970 Rødby,10,325000.0,20-04-2017,Alm.,2070,6,Villa,157,1900,
Liljevej 20 4970 Rødby,20,340000.0,20-04-2017,Alm.,4857,5,Sommerhus,70,1969,-24 %
Strandstien 739K 4970 Rødby,0,520000.0,07-04-2017,Alm.,11063,3,Sommerhus,47,1988,
Lindevang 6 4970 Rødby,6,300566.0,03-04-2017,Fam.,1757,5,Villa,171,1978,
Havnegade 25 4970 Rødby,25,130000.0,30-03-2017,Alm.,1688,3,Villa,77,1955,
Kanalvej 5 4970 Rødby,5,650000.0,28-03-2017,Alm.,8125,3,Sommerhus,80,2008,
Stadionalle 31 4970 Rødby,31,625000.0,24-03-2017,Alm.,4844,4,Villa,129,1966,-10 %
Fasanstien 126A 4970 Rødby,0,610000.0,23-03-2017,Alm.,11296,3,Sommerhus,54,1988,
Lindevang 21 4970 Rødby,21,350000.0,23-03-2017,Alm.,2592,4,Villa,135,1980,-11 %
Nøllekrogsvej 4 4970 Rødby,4,50000.0,17-03-2017,Fam.,420,3,Villa,119,1875,
Drosselvænget 9 4970 Rødby,9,250000.0,08-03-2017,Alm.,4385,4,Sommerhus,57,1979,-15 %
Fasanlunden 93 4970 Rødby,93,1110000.0,06-03-2017,Alm.,7161,6,Sommerhus,155,1993,
Kirke Allé 50 4970 Rødby,50,300000.0,03-03-2017,Alm.,1612,5,Villa,186,1910,-8 %
Drosselvej 2 4970 Rødby,2,550000.0,01-03-2017,Alm.,10000,2,Sommerhus,55,1990,-21 %
Strandstien 328B 4970 Rødby,0,670000.0,28-02-2017,Alm.,10806,3,Sommerhus,62,1988,
Rylevej 1 4970 Rødby,1,233750.0,27-02-2017,Fam.,2686,4,Sommerhus,87,1964,
