address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hedelyngen 13 8643 Ans By,8643,753930.0,10-04-2017,Fam.,4741,5,Villa,159,1972,
Gråsig 4 8643 Ans By,8643,591000.0,16-02-2017,Andet,6221,4,Villa,95,1961,
Kærsangervej 33 8643 Ans By,8643,1200000.0,15-02-2017,Alm.,8163,4,Villa,147,1975,-4 %
Ternevej 16 8643 Ans By,8643,1750000.0,07-02-2017,Alm.,8254,6,Villa,212,1973,-3 %
Bøgedal 29 8643 Ans By,8643,900000.0,12-01-2017,Fam.,9000,3,Villa,100,1969,
Teglgade 19A 8643 Ans By,8643,402900.0,06-01-2017,Andet,2797,5,Villa,144,1908,
Frisholtvej 122 8643 Ans By,8643,370370.0,21-12-2016,Fam.,2986,3,Sommerhus,124,1927,
Iller Byvej 26 8643 Ans By,8643,265000.0,05-12-2016,Alm.,1948,7,Villa,136,1930,-33 %
Trinderupgård 73 8643 Ans By,8643,750000.0,16-11-2016,Alm.,13636,3,Sommerhus,55,1999,-6 %
Søndermarksgade 35 8643 Ans By,8643,1800000.0,15-11-2016,Alm.,13636,4,Villa,132,2002,-2 %
Vestre Langgade 42 8643 Ans By,8643,905000.0,01-11-2016,Alm.,6156,5,Villa,147,1950,-2 %
Ulkæret 6 8643 Ans By,8643,249000.0,13-10-2016,Auktion,1960,4,Villa,127,1954,
Långawten 23 8643 Ans By,8643,1750000.0,15-09-2016,Alm.,14344,5,Villa,122,1928,-3 %
Trinderupgård 61 8643 Ans By,8643,435000.0,11-09-2016,Alm.,8529,2,Sommerhus,51,1999,-12 %
Egernvej 78 8643 Ans By,8643,1525000.0,07-09-2016,Alm.,10374,4,Villa,147,1991,0 %
Gudenåvej 17 8643 Ans By,8643,2900000.0,01-09-2016,Alm.,20422,5,Stuehus,142,1900,
Iller Byvej 40 8643 Ans By,8643,950000.0,24-08-2016,Alm.,3769,7,Villa,252,1902,-5 %
Mejsevej 1 8643 Ans By,8643,1050000.0,13-07-2016,Alm.,8750,4,Villa,120,1969,-4 %
Vestre Langgade 21 8643 Ans By,8643,920000.0,12-07-2016,Alm.,4646,6,Villa,198,1850,
