address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Doggerbanke 62 9990 Skagen,62,573750.0,04-05-2017,Fam.,5412,5,Villa,106,1980,
Damstedvej 13 9990 Skagen,13,2000000.0,01-05-2017,Alm.,15384,5,Villa,130,1958,-16 %
Savvej 55 9990 Skagen,55,500000.0,28-04-2017,Alm.,6944,3,Rækkehus,72,1982,
Nedre Mosevej 18 9990 Skagen,18,1147500.0,24-04-2017,Alm.,10154,4,Villa,113,1939,
Bøjlevejen 21 9990 Skagen,21,10647254.0,20-04-2017,Fam.,63376,8,Servicevirksomhed,168,1936,
Anchersvej 13 9990 Skagen,13,1100000.0,20-04-2017,Alm.,11578,3,Sommerhus,95,1887,
Bertelsvej 18 9990 Skagen,18,1170000.0,19-04-2017,Alm.,8181,5,Villa,143,1963,-10 %
Chr. Bruuns Vej 14 9990 Skagen,14,2410000.0,19-04-2017,Alm.,20423,4,Lejlighed,118,1905,
Middelbanke 16 9990 Skagen,16,800000.0,17-04-2017,Alm.,5673,5,Villa,141,1972,
Kappelgangen 3 9990 Skagen,3,3495000.0,16-04-2017,Alm.,24964,5,Villa,140,1914,0 %
Gyvelvej 2 9990 Skagen,2,700000.0,15-04-2017,Alm.,6930,4,Villa,101,1966,-22 %
Gyvelvej 18 9990 Skagen,18,1100000.0,14-04-2017,Alm.,18965,2,Rækkehus,58,1968,-2 %
Damstedvej 20 9990 Skagen,20,4800000.0,10-04-2017,Alm.,24489,6,Villa,196,1929,-13 %
Dødningebakken 41 9990 Skagen,41,2195000.0,08-04-2017,Alm.,25523,4,Sommerhus,86,2003,
Rolighedsvænget 10 9990 Skagen,10,2000000.0,06-04-2017,Alm.,13333,4,Villa,150,2001,-13 %
Vesterhede 10 9990 Skagen,10,450000.0,03-04-2017,Alm.,2380,5,Sommerhus,189,1987,
Iver Christensens Vej 21 9990 Skagen,21,1178667.0,02-04-2017,Fam.,9429,4,Villa,125,1949,
Markvej 121 9990 Skagen,121,870000.0,01-04-2017,Alm.,8613,2,Rækkehus,101,1961,-13 %
Hamiltonvej 37 9990 Skagen,37,2000000.0,30-03-2017,Fam.,25641,4,Sommerhus,78,1985,-24 %
