address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Maglegårdsvej 7 2660 Brøndby Strand,2660,1200000.0,01-05-2017,Andet,9230,5,Villa,130,1961,
Egevang 1 2660 Brøndby Strand,2660,2995000.0,03-04-2017,Alm.,24549,4,Villa,122,1960,0 %
Birke Allé 4 2660 Brøndby Strand,2660,2595000.0,27-03-2017,Alm.,20433,5,Villa,127,1942,0 %
Søholtparken 9 2660 Brøndby Strand,2660,2595000.0,20-03-2017,Alm.,25441,4,Rækkehus,102,1998,0 %
Øster Allé 4 2660 Brøndby Strand,2660,2545000.0,19-03-2017,Alm.,29593,4,Villa,86,1964,-2 %
Brøndby Allé 16 2660 Brøndby Strand,2660,4000000.0,09-03-2017,Alm.,17467,6,Villa,229,1969,-7 %
Bækkelunden 57 2660 Brøndby Strand,2660,3555000.0,03-02-2017,Alm.,25392,6,Villa,140,2003,-4 %
Brøndbyvester Strandvej 15 2660 Brøndby Strand,2660,3375000.0,30-01-2017,Alm.,22058,4,Villa,153,1958,-3 %
Holmesøvej 16 2660 Brøndby Strand,2660,2115000.0,27-01-2017,Alm.,17195,4,Villa,123,1969,
Gammel Køge Landevej 642 2660 Brøndby Strand,2660,1875000.0,20-12-2016,Fam.,9057,8,Villa,207,1947,
Strandskolevej 259 2660 Brøndby Strand,2660,3485000.0,19-12-2016,Alm.,26203,5,Villa,133,1959,-3 %
Gammel Køge Landevej 743A 2660 Brøndby Strand,2660,2895000.0,12-12-2016,Alm.,16542,9,Villa,175,1916,0 %
Bækkelunden 120 2660 Brøndby Strand,2660,3700000.0,08-12-2016,Alm.,28461,6,Villa,130,2004,0 %
Pilevangen 24 2660 Brøndby Strand,2660,2250000.0,02-12-2016,Alm.,21844,3,Rækkehus,103,1948,0 %
Søholtparken 40 2660 Brøndby Strand,2660,2750000.0,20-11-2016,Alm.,24774,4,Rækkehus,111,1999,-2 %
Strandskolevej 156 2660 Brøndby Strand,2660,2350000.0,18-11-2016,Alm.,24479,4,Rækkehus,96,1960,-2 %
Brøndbyvester Strandvej 22A 2660 Brøndby Strand,2660,2070000.0,15-11-2016,Alm.,17692,4,Rækkehus,117,1974,-6 %
Bækkelunden 60 2660 Brøndby Strand,2660,3600000.0,14-11-2016,Alm.,27692,5,Villa,130,2000,-3 %
