address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lange Müllers Vej 8 9900 Frederikshavn,8,1073500.0,16-05-2017,Fam.,4901,7,Villa,219,1969,
Peder Skrams Vej 29 9900 Frederikshavn,29,540000.0,04-05-2017,Alm.,6206,3,Villa,87,1956,-9 %
Absalonsvej 16 9900 Frederikshavn,16,995000.0,02-05-2017,Alm.,7896,4,Villa,126,1964,
Fynsvej 11 9900 Frederikshavn,11,450000.0,01-05-2017,Fam.,5357,3,Villa,84,1957,
"Søndergade 131, 1 9900 Frederikshavn",1,695000.0,28-04-2017,Fam.,5472,4,Lejlighed,127,1877,
Lisborgvej 17 9900 Frederikshavn,17,1885000.0,28-04-2017,Alm.,11855,6,Villa,159,1973,-3 %
Orionvej 1 9900 Frederikshavn,1,2695000.0,28-04-2017,Alm.,15225,5,Villa,177,1982,0 %
Kratvej 51 9900 Frederikshavn,51,565000.0,25-04-2017,Alm.,9576,3,Sommerhus,59,1960,-6 %
Skagensvej 230 9900 Frederikshavn,230,250000.0,25-04-2017,Alm.,2450,3,Villa,102,1960,-23 %
Møllehus Alle 25 9900 Frederikshavn,25,950000.0,25-04-2017,Alm.,10326,3,Villa,92,1943,-5 %
"Kragholmen 210, ST. TH 9900 Frederikshavn",0,820000.0,24-04-2017,Alm.,11884,2,Lejlighed,69,1979,-8 %
Atletikvej 5 9900 Frederikshavn,5,1510000.0,20-04-2017,Alm.,11526,4,Villa,131,1983,
Rolighedsvej 8 9900 Frederikshavn,8,210000.0,20-04-2017,Alm.,1265,6,Villa,166,1900,-29 %
Brorsonsvej 36 9900 Frederikshavn,36,770000.0,19-04-2017,Alm.,6936,4,Villa,111,1965,-9 %
Morbrovej 5 9900 Frederikshavn,5,810000.0,12-04-2017,Alm.,5586,4,Villa,145,1986,-4 %
Brønderslevvej 178 9900 Frederikshavn,178,54000.0,11-04-2017,Alm.,495,4,Villa,109,1877,
Ærøvej 33 9900 Frederikshavn,33,920000.0,11-04-2017,Alm.,6917,5,Villa,133,1958,
Herluf Trolles Vej 10 9900 Frederikshavn,10,1145000.0,10-04-2017,Alm.,7896,5,Villa,145,1960,-3 %
Flagetsvej 1 9900 Frederikshavn,1,250000.0,10-04-2017,Alm.,1572,5,Villa,159,1974,-49 %
Marinus Bødkers Vej 11A 9900 Frederikshavn,0,4000000.0,06-04-2017,Fam.,15625,8,Villa,256,1966,
Bangsmindevej 14 9900 Frederikshavn,14,280000.0,04-04-2017,Alm.,1320,8,Villa,212,1940,
Præstegårdsvej 37 9900 Frederikshavn,37,397500.0,03-04-2017,Fam.,2352,5,Villa,169,1977,
Enighedsvej 76 9900 Frederikshavn,76,935000.0,02-04-2017,Alm.,8657,4,Villa,108,1964,-11 %
Lundevej 6 9900 Frederikshavn,6,625000.0,02-04-2017,Alm.,6868,5,Villa,91,1927,-3 %
Søborgvej 10 9900 Frederikshavn,10,1500000.0,31-03-2017,Alm.,9677,4,Villa,155,1974,
Kratvej 8B 9900 Frederikshavn,0,675000.0,29-03-2017,Alm.,11250,2,Sommerhus,60,2009,
Mysundevej 20 9900 Frederikshavn,20,650000.0,27-03-2017,Alm.,8024,2,Lejlighed,81,1980,
Rimmens Alle 28 9900 Frederikshavn,28,529058.0,22-03-2017,Fam.,5569,4,Villa,95,1952,
