address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gammel Søllerupvej 15B 4681 Herfølge,0,1787500.0,10-04-2017,Alm.,19220,3,Rækkehus,93,1987,-3 %
Rugvænget 7 4681 Herfølge,7,2350000.0,29-03-2017,Alm.,14329,5,Villa,164,1968,0 %
Grønlandsvej 8 4681 Herfølge,8,2300000.0,21-03-2017,Alm.,12568,5,Villa,183,1972,-8 %
Bøgebanken 35 4681 Herfølge,35,2300000.0,17-03-2017,Alm.,16788,4,Villa,137,1984,-2 %
Elmevej 21 4681 Herfølge,21,2910000.0,13-03-2017,Alm.,20785,5,Villa,140,1965,-1 %
"Stationsvej 12F, ST. TV 4681 Herfølge",0,1127000.0,08-03-2017,Alm.,12250,2,Lejlighed,92,1912,7 %
"Aldersro 1B, 1. TV 4681 Herfølge",0,1400000.0,08-03-2017,Alm.,15909,3,Lejlighed,88,1942,-3 %
"Stationsvej 12F, ST. TH 4681 Herfølge",0,1175000.0,07-03-2017,Alm.,15259,3,Lejlighed,77,1912,-7 %
"Skovbrynet 3, ST. TV 4681 Herfølge",0,1100000.0,06-03-2017,Alm.,13095,4,Lejlighed,84,1968,-4 %
Klintevænget 15 4681 Herfølge,15,1850000.0,01-03-2017,Alm.,15416,6,Villa,120,1975,-2 %
Vordingborgvej 90B 4681 Herfølge,0,1590000.0,24-02-2017,Alm.,17666,3,Villa,90,1985,-4 %
Svansbjergvej 21B 4681 Herfølge,0,2995000.0,16-02-2017,Alm.,20374,4,Villa,147,2000,0 %
Hejrebanken 10 4681 Herfølge,10,1895000.0,15-02-2017,Alm.,17546,4,Rækkehus,108,1989,0 %
Tågerødvej 8 4681 Herfølge,8,681788.0,14-02-2017,Alm.,6198,2,Villa,110,1880,
Kirsebærvænget 13 4681 Herfølge,13,2195000.0,12-02-2017,Alm.,18922,4,Villa,116,1978,0 %
Hejrebanken 11 4681 Herfølge,11,1350000.0,02-02-2017,Alm.,12735,4,Rækkehus,106,1989,-7 %
"Skovbrynet 1, 1. TV 4681 Herfølge",0,950000.0,24-01-2017,Alm.,17272,2,Lejlighed,55,1968,0 %
Aldersro 1H 4681 Herfølge,0,2145000.0,23-01-2017,Alm.,20625,3,Rækkehus,104,2011,0 %
