address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Åparken 22 7171 Uldum,22,487500.0,28-04-2017,Alm.,3869,5,Villa,126,1973,
Skrædderbakken 9 7171 Uldum,9,455000.0,25-04-2017,Alm.,3421,4,Villa,133,1900,-8 %
Nørregade 10 7171 Uldum,10,1775000.0,21-04-2017,Alm.,9861,6,Villa,180,1924,-4 %
Fælledvej 15 7171 Uldum,15,2200000.0,14-04-2017,Fam.,7357,7,Stuehus,299,1925,
Solsortevej 15 7171 Uldum,15,468253.0,14-04-2017,Alm.,3716,4,Villa,126,1973,
Nørregade 17 7171 Uldum,17,700000.0,10-03-2017,Alm.,6034,4,Villa,116,1905,-10 %
Fælledvej 14 7171 Uldum,14,1435000.0,06-03-2017,Alm.,7247,6,Villa,198,1965,0 %
Kalhavevej 54 7171 Uldum,54,1975000.0,05-02-2017,Alm.,10505,6,Villa,188,1928,-1 %
Skrædderbakken 10 7171 Uldum,10,275000.0,20-01-2017,Alm.,4435,2,Villa,62,1900,-7 %
Vestergade 18 7171 Uldum,18,1200000.0,04-01-2017,Fam.,10256,4,Villa,117,1971,
Industrivej 18 7171 Uldum,18,1050000.0,31-12-2016,Alm.,6521,5,Villa,161,1972,
Hvilehøjparken 10A 7171 Uldum,0,880000.0,30-12-2016,Andet,11000,3,Rækkehus,80,1988,
Fælledvej 13 7171 Uldum,13,2849500.0,16-12-2016,Fam.,9963,7,Villa,286,2009,
Kærvejen 2 7171 Uldum,2,630000.0,05-12-2016,Alm.,7159,4,Villa,88,1964,-16 %
Rosenvænget 4 7171 Uldum,4,1900000.0,05-12-2016,Alm.,8837,8,Villa,215,1974,-13 %
Kirkegade 9 7171 Uldum,9,1300000.0,02-12-2016,Fam.,6842,7,Villa,190,1907,
Haurumvej 3 7171 Uldum,3,360000.0,28-11-2016,Alm.,3600,4,Villa,100,1926,
Kærvejen 26 7171 Uldum,26,920000.0,22-11-2016,Alm.,11500,3,Villa,80,1959,-8 %
Åparken 11 7171 Uldum,11,810000.0,21-11-2016,Alm.,6480,5,Villa,125,1970,-4 %
Skanderborgvej 25 7171 Uldum,25,895000.0,28-10-2016,Alm.,6729,5,Villa,133,1938,0 %
Industrivej 24 7171 Uldum,24,1275000.0,10-10-2016,Alm.,7412,6,Villa,172,1978,-9 %
Fasanvej 2 7171 Uldum,2,445000.0,04-10-2016,Alm.,4635,3,Villa,96,1900,0 %
Uldum Hedevej 12 7171 Uldum,12,2055000.0,26-09-2016,Alm.,10873,7,Villa,189,1900,8 %
Østerled 10 7171 Uldum,10,1100000.0,06-09-2016,Alm.,10000,3,Villa,110,1969,
Bøgballevej 125 7171 Uldum,125,540705.0,30-08-2016,Andet,3180,6,Villa,170,1935,
Bygaden 3 7171 Uldum,3,830000.0,30-08-2016,Alm.,6102,4,Villa,136,1988,-30 %
Langagervej 29 7171 Uldum,29,750000.0,25-08-2016,Alm.,5281,4,Villa,142,1900,-6 %
Kirketoften 1 7171 Uldum,1,700000.0,15-08-2016,Alm.,4294,5,Villa,163,1950,
Bøgballevej 108 7171 Uldum,108,650000.0,12-08-2016,Alm.,6190,5,Stuehus,105,1940,
Bøgballevej 77 7171 Uldum,77,339750.0,07-07-2016,Alm.,3502,4,Stuehus,97,1904,
Hesselballevej 38 7171 Uldum,38,1900000.0,13-06-2016,Alm.,11515,3,Villa,165,1910,-5 %
Bøgballevej 92 7171 Uldum,92,194428.0,06-06-2016,Fam.,1287,5,Villa,151,1962,
Vestergade 3 7171 Uldum,3,875000.0,06-06-2016,Alm.,8027,3,Villa,109,1966,
Nørregade 19 7171 Uldum,19,480000.0,03-06-2016,Alm.,5517,2,Villa,87,1900,7 %
Kalhave Byvej 2 7171 Uldum,2,1795000.0,04-05-2016,Alm.,8427,6,Villa,213,1900,0 %
Haurumvej 7 7171 Uldum,7,771550.0,07-04-2016,Alm.,3571,7,Stuehus,216,1961,
Ørum Skovvej 28 7171 Uldum,28,2498000.0,29-03-2016,Alm.,16993,3,Stuehus,147,1924,
Skanderborgvej 55 7171 Uldum,55,1150000.0,22-03-2016,Alm.,15333,3,Stuehus,75,1907,
Industrivej 13 7171 Uldum,13,1900000.0,22-03-2016,Alm.,9405,6,Villa,202,1974,
Ørumvej 2 7171 Uldum,2,470000.0,02-03-2016,Alm.,4159,4,Villa,113,1877,-5 %
Kalhavevej 68 7171 Uldum,68,200000.0,29-02-2016,Alm.,1388,5,Villa,144,2017,
Bøgballevej 51 7171 Uldum,51,1550000.0,23-02-2016,Alm.,9011,6,Villa,172,1760,0 %
Højskolebakken 6 7171 Uldum,6,850000.0,19-02-2016,Alm.,4696,4,Villa,181,1900,-10 %
Kalhavevej 63 7171 Uldum,63,280000.0,08-01-2016,Auktion,2074,4,Villa,135,1930,
Københavnervej 2 7171 Uldum,2,1536500.0,24-12-2015,Alm.,9603,3,Villa,160,1882,
Kærvejen 22 7171 Uldum,22,820000.0,23-12-2015,Alm.,9425,3,Villa,87,1959,-8 %
Lillekongens Ager 28 7171 Uldum,28,245000.0,22-12-2015,Alm.,1914,4,Villa,128,2016,
Bøgballevej 118 7171 Uldum,118,900000.0,21-12-2015,Alm.,6818,4,Villa,132,1908,
Bøgballevej 53 7171 Uldum,53,2925000.0,21-12-2015,Alm.,10263,7,Villa,285,2008,-2 %
Lillekongens Ager 2 7171 Uldum,2,1840000.0,09-12-2015,Alm.,11794,5,Villa,156,2008,-3 %
Langagervej 23 7171 Uldum,23,2700000.0,09-12-2015,Alm.,21600,4,Stuehus,125,2009,
Skolegade 8 7171 Uldum,8,835000.0,13-11-2015,Alm.,9277,3,Villa,90,1963,-14 %
Hesselballevej 21 7171 Uldum,21,18940000.0,23-10-2015,Alm.,88920,8,Stuehus,213,1915,
Skanderborgvej 19 7171 Uldum,19,360000.0,14-10-2015,Alm.,2250,4,Villa,160,1902,-3 %
Åbrinken 9 7171 Uldum,9,1050000.0,12-10-2015,Alm.,7664,4,Villa,137,1975,-16 %
Ørum Skovvej 25 7171 Uldum,25,1630000.0,07-10-2015,Alm.,8624,6,Villa,189,1912,-1 %
Hesselballevej 16 7171 Uldum,16,600000.0,07-10-2015,Alm.,3750,5,Villa,160,1871,
Hesselballevej 24 7171 Uldum,24,654431.0,24-09-2015,Alm.,3918,6,Villa,167,1909,
Nørregade 32G 7171 Uldum,0,515000.0,30-07-2015,Alm.,6358,3,Rækkehus,81,1982,-10 %
Bakkegårdsparken 1 7171 Uldum,1,1065000.0,09-07-2015,Alm.,7294,5,Villa,146,1974,-3 %
Nørregade 21 7171 Uldum,21,1325000.0,03-07-2015,Alm.,8892,5,Villa,149,1928,
Østerled 3 7171 Uldum,3,751000.0,30-06-2015,Alm.,5179,6,Villa,145,1927,0 %
Åparken 15 7171 Uldum,15,925000.0,29-06-2015,Alm.,7520,4,Villa,123,1971,
Åparken 17 7171 Uldum,17,735000.0,25-06-2015,Alm.,8258,4,Villa,89,1967,-8 %
Kærvejen 34 7171 Uldum,34,2300000.0,22-06-2015,Alm.,8646,7,Villa,266,1900,-20 %
Langagervej 12 7171 Uldum,12,2000000.0,17-06-2015,Alm.,10204,9,Villa,196,1895,-9 %
Bøgballevej 68 7171 Uldum,68,1600000.0,12-06-2015,Auktion,10256,5,Stuehus,156,1914,
Lillekongens Ager 26 7171 Uldum,26,225000.0,08-06-2015,Alm.,1584,5,Villa,142,2016,
