address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Klarupvej 25 9270 Klarup,25,1700000.0,26-04-2017,Alm.,11333,4,Villa,150,1962,-5 %
Hørsholmvej 49 9270 Klarup,49,2000000.0,10-04-2017,Alm.,12658,5,Villa,158,1976,
Kirkebakken 31 9270 Klarup,31,2200000.0,04-04-2017,Alm.,16296,5,Villa,135,1963,-7 %
Romdrupvej 63A 9270 Klarup,0,1600000.0,30-03-2017,Alm.,9411,5,Villa,170,2007,
Nørremarksvej 28B 9270 Klarup,0,1152000.0,30-03-2017,Alm.,8861,4,Villa,130,1966,
Skodsborgvej 14 9270 Klarup,14,2098000.0,21-03-2017,Alm.,16015,4,Villa,131,1974,0 %
Stoholm 38 9270 Klarup,38,2500000.0,21-03-2017,Alm.,8680,8,Villa,288,1967,-14 %
Kirkebakken 28 9270 Klarup,28,2295000.0,09-03-2017,Alm.,13114,6,Villa,175,1968,0 %
Hellasvej 10G 9270 Klarup,0,1595000.0,09-03-2017,Alm.,19691,3,Rækkehus,81,2012,0 %
Kirsebærhaven 4 9270 Klarup,4,1664500.0,08-03-2017,Alm.,15131,5,Rækkehus,110,1965,1 %
Hornbækvej 114 9270 Klarup,114,2050000.0,06-03-2017,Alm.,13945,4,Villa,147,1972,-2 %
Snekkerstenvej 93 9270 Klarup,93,2450000.0,26-02-2017,Alm.,17013,5,Villa,144,1976,-2 %
Kirkebakken 21 9270 Klarup,21,1675000.0,24-02-2017,Alm.,13085,5,Villa,128,1964,-6 %
Romdrupvej 108 9270 Klarup,108,48600.0,23-02-2017,Andet,136,11,Villa,355,1930,-99 %
Sneppevej 40 9270 Klarup,40,2060000.0,16-02-2017,Alm.,14714,4,Villa,140,1971,-6 %
Sneppevej 39 9270 Klarup,39,2450000.0,14-02-2017,Alm.,14939,5,Villa,164,1975,-2 %
Snekkerstenvej 23 9270 Klarup,23,2150000.0,10-02-2017,Alm.,17200,5,Villa,125,1975,
Klarup Kirkevej 42 9270 Klarup,42,2225000.0,10-02-2017,Alm.,12500,6,Villa,178,1972,-5 %
Skolestien 1A 9270 Klarup,0,2360000.0,02-02-2017,Alm.,18153,5,Villa,130,1995,-1 %
Hornbækvej 98 9270 Klarup,98,2250000.0,02-02-2017,Alm.,14062,4,Villa,160,1971,-6 %
Romdrupvej 125 9270 Klarup,125,950000.0,27-01-2017,Alm.,7089,5,Villa,134,1900,-13 %
Snekkerstenvej 3 9270 Klarup,3,2195000.0,25-01-2017,Alm.,17148,4,Villa,128,1975,0 %
Lucernevej 19 9270 Klarup,19,1600000.0,24-01-2017,Alm.,11111,5,Villa,144,1965,-11 %
Hørsholmvej 60 9270 Klarup,60,1725000.0,24-01-2017,Alm.,13372,5,Villa,129,1977,
Romdrupvej 102 9270 Klarup,102,544509.0,24-01-2017,Andet,5136,3,Villa,106,1890,
Romdrupholmsvej 86 9270 Klarup,86,2880194.0,23-01-2017,Alm.,17669,6,Stuehus,163,1934,
Klarupvej 9 9270 Klarup,9,1375000.0,18-01-2017,Alm.,10576,4,Villa,130,1975,-8 %
Klarupvej 106 9270 Klarup,106,1200000.0,16-01-2017,Fam.,10169,5,Villa,118,1942,
Septembervej 7C 9270 Klarup,0,980000.0,14-01-2017,Alm.,12098,3,Rækkehus,81,1986,
Kærhaven 58 9270 Klarup,58,2995000.0,12-01-2017,Alm.,18836,5,Villa,159,2007,0 %
Rørvigsvej 19 9270 Klarup,19,2860000.0,10-01-2017,Alm.,18101,6,Villa,158,1970,2 %
Drosselvej 4 9270 Klarup,4,1200000.0,06-01-2017,Alm.,10714,4,Villa,112,1962,-11 %
Drosselvej 12 9270 Klarup,12,1450000.0,30-12-2016,Alm.,11885,4,Villa,122,1969,-3 %
Kærhavegårdvej 143 9270 Klarup,143,1450000.0,28-12-2016,Fam.,7250,7,Villa,200,2011,
Lucernevej 23 9270 Klarup,23,1695000.0,19-12-2016,Alm.,14125,5,Villa,120,1965,-5 %
Rørvigsvej 11 9270 Klarup,11,1980000.0,16-12-2016,Alm.,14347,4,Villa,138,1968,-1 %
Rørvigsvej 16 9270 Klarup,16,1000000.0,23-11-2016,Andet,7812,5,Villa,128,1972,
Olymposvej 34 9270 Klarup,34,1445000.0,15-11-2016,Alm.,13894,5,Rækkehus,104,1976,0 %
Romdrupvej 68 9270 Klarup,68,700000.0,13-11-2016,Alm.,4093,4,Villa,171,1880,-12 %
Kærløbervej 16 9270 Klarup,16,1020000.0,12-11-2016,Fam.,8031,4,Villa,127,1976,
Klarupvej 46A 9270 Klarup,0,1950000.0,11-11-2016,Alm.,13541,5,Villa,144,1983,-2 %
Spergelvej 1A 9270 Klarup,0,1675000.0,11-11-2016,Alm.,15227,4,Rækkehus,110,1985,-1 %
Kærhavebakken 38 9270 Klarup,38,1086796.0,10-11-2016,Fam.,6546,5,Villa,166,2012,
Skodsborgvej 58 9270 Klarup,58,2515000.0,07-11-2016,Alm.,16019,4,Villa,157,1976,-3 %
Romdrupholmsvej 57 9270 Klarup,57,1500000.0,31-10-2016,Alm.,18750,3,Stuehus,80,1933,
Hørsholmvej 24 9270 Klarup,24,2000000.0,25-10-2016,Auktion,13071,5,Villa,153,1976,
Kalenderparken 35 9270 Klarup,35,1795000.0,12-10-2016,Alm.,13496,4,Rækkehus,133,1977,0 %
Decembervej 46 9270 Klarup,46,1855000.0,10-10-2016,Alm.,16863,3,Villa,110,2000,
Stranderholmsvej 63 9270 Klarup,63,1630000.0,07-10-2016,Alm.,12936,3,Stuehus,126,1909,-4 %
Strandskadevej 4 9270 Klarup,4,2200000.0,07-10-2016,Alm.,12359,5,Villa,178,1970,-2 %
Kærløbervej 2 9270 Klarup,2,1615000.0,26-09-2016,Alm.,12716,4,Villa,127,1969,-5 %
Aprilvej 13 9270 Klarup,13,1250000.0,23-09-2016,Alm.,12019,4,Rækkehus,104,1977,-3 %
Klarup Kirkevej 48 9270 Klarup,48,2060000.0,16-09-2016,Alm.,14206,5,Villa,145,1968,
Kærløbervej 1 9270 Klarup,1,1600000.0,05-09-2016,Alm.,12903,4,Villa,124,1969,-6 %
"Klarupvej 12E, 1 9270 Klarup",1,690000.0,24-08-2016,Alm.,11694,2,Lejlighed,59,1988,-1 %
Romdrupvej 97 9270 Klarup,97,2520000.0,15-08-2016,Alm.,18260,5,Villa,138,1990,1 %
Snekkerstenvej 10 9270 Klarup,10,2345000.0,10-08-2016,Alm.,15844,4,Villa,148,1977,0 %
Oktobervej 3 9270 Klarup,3,2245000.0,25-07-2016,Alm.,16151,5,Villa,139,1966,-2 %
Klarupvej 14 9270 Klarup,14,1415000.0,20-07-2016,Alm.,11791,4,Villa,120,1959,-5 %
Tværgade 8 9270 Klarup,8,1334000.0,04-07-2016,Andet,5422,9,Villa,246,1913,
"Klarupvej 10K, ST 9270 Klarup",0,735000.0,01-07-2016,Alm.,11307,2,Lejlighed,65,1988,-2 %
"Klarupvej 10F, ST 9270 Klarup",0,3950000.0,01-06-2016,Alm.,71818,2,Lejlighed,55,1988,
Flagspættevej 2 9270 Klarup,2,2595000.0,24-05-2016,Alm.,12536,4,Villa,207,1862,-4 %
Romdrupholmsvej 90 9270 Klarup,90,1625000.0,19-05-2016,Alm.,11607,5,Villa,140,1910,-9 %
Romdrupvej 86 9270 Klarup,86,1800000.0,19-05-2016,Alm.,7860,8,Villa,229,1910,
Kærhavegårdvej 22 9270 Klarup,22,3550000.0,13-05-2016,Alm.,16985,8,Villa,209,2007,2 %
Trekanten 1 9270 Klarup,1,900000.0,11-05-2016,Fam.,6666,4,Villa,135,1969,
