address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nørrebro 84 5900 Rudkøbing,84,675000.0,18-05-2017,Andet,4560,5,Villa,148,1932,
"Skudehavnen 57, ST 5900 Rudkøbing",0,765000.0,16-05-2017,Fam.,11417,3,Fritid,67,1989,
Spodsbjergvej 138 5900 Rudkøbing,138,875000.0,11-05-2017,Andet,5368,4,Villa,163,1900,
Broløkken 18 5900 Rudkøbing,18,237250.0,11-05-2017,Andet,1706,5,Villa,139,1968,
Strandløkken 13 5900 Rudkøbing,13,2100000.0,25-04-2017,Alm.,14383,4,Villa,146,1936,-3 %
Kirkegaardsvej 22 5900 Rudkøbing,22,745000.0,14-04-2017,Alm.,9430,3,Rækkehus,79,1910,0 %
Blandebjerg 4 5900 Rudkøbing,4,195000.0,13-04-2017,Alm.,2010,6,Villa,97,1896,-13 %
Rosenvænget 23 5900 Rudkøbing,23,925000.0,07-04-2017,Alm.,12012,3,Rækkehus,77,1981,0 %
Illebøllevej 11 5900 Rudkøbing,11,375000.0,05-04-2017,Alm.,3989,5,Villa,94,1897,-5 %
Krogsbjergvej 13 5900 Rudkøbing,13,325000.0,31-03-2017,Alm.,4710,2,Villa,69,1852,-18 %
Nørrebro 219 5900 Rudkøbing,219,900000.0,24-03-2017,Alm.,6766,4,Villa,133,1953,-10 %
Kulepilevej 2 5900 Rudkøbing,2,1100000.0,23-03-2017,Alm.,7534,4,Villa,146,1917,-7 %
Humblevej 24 5900 Rudkøbing,24,1425000.0,20-03-2017,Alm.,7916,3,Villa,180,1886,
Udsigten 8 5900 Rudkøbing,8,1155000.0,19-03-2017,Alm.,15821,4,Sommerhus,73,2001,-3 %
Nørrebro 164 5900 Rudkøbing,164,350000.0,18-03-2017,Alm.,5833,3,Rækkehus,60,1897,0 %
Illebøllevej 10 5900 Rudkøbing,10,395000.0,17-03-2017,Alm.,1936,7,Villa,204,1893,0 %
Knolden 2 5900 Rudkøbing,2,1645000.0,16-03-2017,Alm.,11114,5,Villa,148,1992,-3 %
"Skudehavnen 37, 1 5900 Rudkøbing",1,900000.0,15-03-2017,Alm.,13432,3,Fritid,67,1989,-9 %
"Østergade 52, 1 5900 Rudkøbing",1,1050000.0,10-03-2017,Alm.,16666,2,Lejlighed,63,1861,
Skovridervænget 30 5900 Rudkøbing,30,1800000.0,10-03-2017,Alm.,17647,4,Sommerhus,102,2011,-9 %
Strandløkken 15 5900 Rudkøbing,15,725000.0,06-03-2017,Alm.,8630,3,Rækkehus,84,1942,-9 %
Longelsevej 71B 5900 Rudkøbing,0,375000.0,02-03-2017,Alm.,2757,4,Villa,136,1976,
Rue 5A 5900 Rudkøbing,0,2750000.0,24-02-2017,Alm.,11088,8,Villa,248,1952,-8 %
Banken 18 5900 Rudkøbing,18,1225000.0,21-02-2017,Alm.,13611,4,Sommerhus,90,1991,-9 %
Spodsbjergvej 24 5900 Rudkøbing,24,900000.0,19-02-2017,Alm.,6000,6,Villa,150,1900,-25 %
Rolighedsvej 12 5900 Rudkøbing,12,507500.0,17-02-2017,Alm.,4572,4,Villa,111,1920,
Skrøbelev Kirkevej 28 5900 Rudkøbing,28,547500.0,14-02-2017,Fam.,4487,6,Villa,122,1898,
Østergade 62 5900 Rudkøbing,62,347500.0,14-02-2017,Fam.,3217,3,Rækkehus,108,1877,
Skovridervænget 11 5900 Rudkøbing,11,814200.0,14-02-2017,Fam.,10306,4,Sommerhus,79,2008,
Nørregade 35 5900 Rudkøbing,35,200000.0,09-02-2017,Alm.,2500,3,Rækkehus,80,1900,-49 %
Brogade 15 5900 Rudkøbing,15,2923000.0,09-02-2017,Alm.,9279,26,Engroshandel,315,1856,
Nørrebro 199 5900 Rudkøbing,199,2500000.0,31-01-2017,Alm.,9225,11,Villa,271,1937,
Præstevænget 4 5900 Rudkøbing,4,100000.0,30-01-2017,Alm.,1538,2,Villa,65,1827,-43 %
Løjtnantvænget 3 5900 Rudkøbing,3,1660000.0,27-01-2017,Alm.,18241,5,Sommerhus,91,2007,-2 %
Skovridervænget 6 5900 Rudkøbing,6,434259.0,24-01-2017,Alm.,6031,4,Sommerhus,72,2007,-65 %
Hennetvedvej 27 5900 Rudkøbing,27,250000.0,23-01-2017,Alm.,868,7,Stuehus,288,1861,
Rue 23 5900 Rudkøbing,23,750000.0,12-01-2017,Alm.,4716,6,Villa,159,1922,-25 %
Strandengen 2 5900 Rudkøbing,2,2250000.0,10-01-2017,Alm.,15625,5,Villa,144,2009,-10 %
Ringvejen 14 5900 Rudkøbing,14,1130000.0,03-01-2017,Alm.,7902,3,Villa,143,1953,-13 %
Langøvej 31 5900 Rudkøbing,31,987000.0,25-12-2016,Fam.,4367,11,Stuehus,226,1827,
Haverne 11 5900 Rudkøbing,11,895000.0,22-12-2016,Alm.,10287,5,Villa,87,1982,
"Østergade 49, 1 5900 Rudkøbing",1,600000.0,20-12-2016,Alm.,7317,3,Rækkehus,82,1900,
Humblevej 73 5900 Rudkøbing,73,920000.0,17-12-2016,Alm.,9200,4,Villa,100,1948,-3 %
Spodsbjergvej 140 5900 Rudkøbing,140,320000.0,16-12-2016,Auktion,2000,6,Villa,160,1950,-19 %
Havnegade 20 5900 Rudkøbing,20,439000.0,14-12-2016,Fam.,3598,4,Rækkehus,122,1875,
Rifbjerg Udflytter 11 5900 Rudkøbing,11,8300000.0,13-12-2016,Alm.,39712,6,Stuehus,209,1861,
Sylen 1 5900 Rudkøbing,1,1700000.0,02-12-2016,Alm.,12056,5,Villa,141,1997,0 %
Strandbakken 3 5900 Rudkøbing,3,700000.0,29-11-2016,Alm.,7954,3,Villa,88,1954,-12 %
Vindebyvej 49 5900 Rudkøbing,49,898766.0,28-11-2016,Alm.,2808,7,Stuehus,320,1980,-50 %
Strandengen 3 5900 Rudkøbing,3,2335000.0,25-11-2016,Alm.,13575,5,Villa,172,2011,-6 %
Støbergården 1 5900 Rudkøbing,1,7500000.0,21-11-2016,Alm.,120967,2,Villa,62,1983,
Løjtnantvænget 10 5900 Rudkøbing,10,1200000.0,15-11-2016,Alm.,13636,2,Sommerhus,88,2008,-6 %
Gartnervænget 12 5900 Rudkøbing,12,275000.0,11-11-2016,Alm.,5000,2,Rækkehus,55,1970,
Påøvej 2 5900 Rudkøbing,2,1150000.0,10-11-2016,Alm.,6927,8,Villa,166,1897,0 %
Torpevej 16 5900 Rudkøbing,16,640600.0,04-11-2016,Andet,4642,4,Villa,138,1927,
Humblevej 33 5900 Rudkøbing,33,860000.0,02-11-2016,Alm.,10117,3,Villa,85,1955,-9 %
Langegade 28 5900 Rudkøbing,28,350000.0,25-10-2016,Alm.,3097,4,Villa,113,1960,
"Skudehavnen 61, 1 5900 Rudkøbing",1,1050000.0,21-10-2016,Alm.,15671,3,Fritid,67,1989,-2 %
Kulepilevej 27 5900 Rudkøbing,27,330000.0,20-10-2016,Alm.,3173,3,Villa,104,1962,
Lindevej 15 5900 Rudkøbing,15,1625000.0,20-10-2016,Alm.,9789,5,Villa,166,1928,-4 %
Strandgade 34 5900 Rudkøbing,34,285000.0,19-10-2016,Alm.,3904,4,Rækkehus,73,1877,
Peløkkevej 42 5900 Rudkøbing,42,1375000.0,17-10-2016,Alm.,11270,4,Villa,122,2001,0 %
Illebøllevej 9 5900 Rudkøbing,9,465000.0,17-10-2016,Alm.,4793,5,Villa,97,1902,-22 %
Sidsel Bagers Gade 10 5900 Rudkøbing,10,469946.0,14-10-2016,Alm.,5053,5,Rækkehus,93,1870,
Spodsbjergvej 155 5900 Rudkøbing,155,527000.0,13-10-2016,Fam.,6587,3,Villa,80,1947,
Peløkkevej 27 5900 Rudkøbing,27,530000.0,13-10-2016,Alm.,3655,5,Villa,145,1965,-36 %
Fuglsbøllevejen 29 5900 Rudkøbing,29,254671.0,07-10-2016,Alm.,1819,4,Villa,140,1877,
Nordre Landevej 19 5900 Rudkøbing,19,275000.0,07-10-2016,Alm.,3125,3,Villa,88,1920,-30 %
Ravnerydvej 16 5900 Rudkøbing,16,20000.0,03-10-2016,Alm.,117,4,Sommerhus,170,1813,
Spodsbjergvej 194 5900 Rudkøbing,194,1317500.0,30-09-2016,Fam.,11977,4,Sommerhus,110,1952,
Rolighedsvej 38 5900 Rudkøbing,38,650000.0,28-09-2016,Alm.,6018,4,Villa,108,1951,-6 %
Digevænget 3 5900 Rudkøbing,3,765000.0,25-09-2016,Fam.,4636,4,Villa,165,2017,
Lindevej 14 5900 Rudkøbing,14,1175000.0,15-09-2016,Alm.,10491,4,Villa,112,1930,-6 %
Byskrivervej 1 5900 Rudkøbing,1,1400002.0,14-09-2016,Alm.,7446,5,Villa,188,1972,2 %
Pederstrupvej 9 5900 Rudkøbing,9,669375.0,13-09-2016,Fam.,3960,4,Villa,169,1900,
Kirkegaardsvej 7 5900 Rudkøbing,7,400000.0,11-09-2016,Alm.,3921,4,Villa,102,1920,-19 %
Strandgade 30 5900 Rudkøbing,30,265000.0,09-09-2016,Alm.,5300,3,Rækkehus,50,1827,-10 %
Hennetvedvej 8 5900 Rudkøbing,8,375000.0,08-09-2016,Alm.,3024,6,Villa,124,1900,-6 %
Gartnervænget 16 5900 Rudkøbing,16,220000.0,05-09-2016,Alm.,4000,2,Rækkehus,55,1970,
Kastanievej 9 5900 Rudkøbing,9,720000.0,26-08-2016,Alm.,6486,3,Villa,111,1934,-9 %
Pederstrupvej 16K 5900 Rudkøbing,0,805000.0,25-08-2016,Alm.,5439,5,Villa,148,1973,
Sølyst 22 5900 Rudkøbing,22,600000.0,25-08-2016,Alm.,6976,4,Sommerhus,86,1975,-14 %
Vindebyvej 26 5900 Rudkøbing,26,1500000.0,23-08-2016,Alm.,7978,6,Stuehus,188,1914,
Kragholmvej 16 5900 Rudkøbing,16,150000.0,23-08-2016,Alm.,1704,3,Villa,88,1877,
"Havnepladsen 7B, 2. TH 5900 Rudkøbing",0,1825000.0,16-08-2016,Alm.,21726,2,Lejlighed,84,1933,-9 %
Abildgaardsvænget 4 5900 Rudkøbing,4,550000.0,15-08-2016,Alm.,3691,6,Villa,149,1965,-21 %
Porsevænget 7 5900 Rudkøbing,7,1500000.0,11-08-2016,Alm.,33333,3,Sommerhus,45,1968,-12 %
Ramsherred 25 5900 Rudkøbing,25,1200000.0,11-08-2016,Alm.,11764,3,Rækkehus,102,1877,-4 %
Blandebjerg 10 5900 Rudkøbing,10,950000.0,10-08-2016,Alm.,4077,3,Villa,233,1850,-5 %
