address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vestre Landevej 195 4952 Stokkemarke,195,600000.0,01-05-2017,Alm.,3821,7,Villa,157,1963,-14 %
Keldernæsvej 78 4952 Stokkemarke,78,300000.0,26-04-2017,Fam.,2097,5,Villa,143,1887,
Bøllesmindevej 2 4952 Stokkemarke,2,150000.0,06-02-2017,Alm.,1041,5,Villa,144,1936,-23 %
Keldernæsvej 30 4952 Stokkemarke,30,200000.0,01-02-2017,Alm.,2173,5,Villa,92,1924,-11 %
Sørupvej 14 4952 Stokkemarke,14,310000.0,12-12-2016,Alm.,2480,3,Villa,125,1901,
Vestre Landevej 199 4952 Stokkemarke,199,400000.0,28-11-2016,Alm.,488,14,Villa,819,1916,
Hestehavevej 12 4952 Stokkemarke,12,605000.0,17-11-2016,Alm.,2115,8,Villa,286,1940,
Keldernæs Skolevej 8 4952 Stokkemarke,8,200000.0,21-10-2016,Alm.,1265,5,Villa,158,1880,-20 %
Skovhusevej 56 4952 Stokkemarke,56,100000.0,13-10-2016,Alm.,1111,2,Sommerhus,90,1852,
Højrebyvej 27 4952 Stokkemarke,27,56001.0,05-10-2016,Auktion,622,3,Villa,90,1870,
Tjennemarkevej 50 4952 Stokkemarke,50,595000.0,24-08-2016,Auktion,1983,7,Villa,300,1905,-32 %
Brandsmose Ringvej 8 4952 Stokkemarke,8,215000.0,24-08-2016,Auktion,1692,5,Villa,127,1973,-39 %
Toftevej 6 4952 Stokkemarke,6,185000.0,22-08-2016,Alm.,1321,4,Villa,140,1967,-43 %
Havløkkevej 49 4952 Stokkemarke,49,305000.0,17-06-2016,Auktion,2103,7,Stuehus,145,1870,
Toftevej 3 4952 Stokkemarke,3,325000.0,06-06-2016,Alm.,2407,4,Villa,135,1967,0 %
Vestre Landevej 204 4952 Stokkemarke,204,180000.0,26-05-2016,Alm.,2093,4,Villa,86,1920,-8 %
Vestre Landevej 215 4952 Stokkemarke,215,152000.0,11-05-2016,Auktion,878,7,Villa,173,1948,
Brandsmose Ringvej 12 4952 Stokkemarke,12,330000.0,03-05-2016,Alm.,2538,5,Villa,130,1973,-5 %
Saltvig Hovvej 28 4952 Stokkemarke,28,595000.0,29-04-2016,Alm.,3520,7,Stuehus,169,1870,0 %
Birketvej 292 4952 Stokkemarke,292,50000.0,11-04-2016,Alm.,396,4,Villa,126,1949,-74 %
Højrebyvej 26 4952 Stokkemarke,26,1600000.0,30-03-2016,Alm.,6274,11,Villa,255,1908,-6 %
Bøllesmindevej 9 4952 Stokkemarke,9,225000.0,19-02-2016,Alm.,1000,5,Villa,225,1910,-31 %
Øltappervej 4 4952 Stokkemarke,4,1530000.0,15-02-2016,Fam.,4069,10,Villa,376,1926,
Keldernæs Skovvej 30 4952 Stokkemarke,30,65000.0,18-01-2016,Alm.,451,4,Villa,144,1916,-57 %
Vestre Landevej 202 4952 Stokkemarke,202,599000.0,03-12-2015,Alm.,3186,4,Villa,188,1895,0 %
Rørmarksvej 8 4952 Stokkemarke,8,150000.0,01-10-2015,Alm.,1428,4,Villa,105,1900,
Tjennemarkevej 58 4952 Stokkemarke,58,13611645.0,04-09-2015,Fam.,84022,7,Stuehus,162,1859,
Vestre Landevej 282 4952 Stokkemarke,282,133000.0,17-06-2015,Auktion,2046,4,Villa,65,1927,-24 %
Vestre Landevej 322 4952 Stokkemarke,322,225000.0,02-06-2015,Alm.,2500,3,Villa,90,1899,
Keldernæsvej 39 4952 Stokkemarke,39,220000.0,26-02-2015,Alm.,1157,6,Villa,190,1900,0 %
Vestre Landevej 216 4952 Stokkemarke,216,295000.0,06-10-2014,Alm.,2379,2,Villa,124,1952,-9 %
Birketvej 296 4952 Stokkemarke,296,50000.0,24-09-2014,Alm.,625,3,Villa,80,1953,
Sursvej 7 4952 Stokkemarke,7,565000.0,19-09-2014,Alm.,3343,8,Villa,169,1964,-5 %
Havløkkevej 6 4952 Stokkemarke,6,45000.0,13-09-2014,Alm.,436,4,Villa,103,1941,
Havløkkevej 12 4952 Stokkemarke,12,550000.0,16-08-2014,Alm.,4104,4,Villa,134,1876,0 %
Tjennemarkevej 13 4952 Stokkemarke,13,500000.0,05-08-2014,Alm.,3846,4,Villa,130,1987,
Vestre Landevej 312 4952 Stokkemarke,312,300000.0,09-07-2014,Alm.,3846,3,Villa,78,1933,
Birketvej 272 4952 Stokkemarke,272,471123.0,01-07-2014,Alm.,3893,3,Villa,121,1900,
Vestre Landevej 231 4952 Stokkemarke,231,541689.0,01-07-2014,Andet,5259,3,Villa,103,1907,
Øltappervej 12 4952 Stokkemarke,12,1100000.0,30-06-2014,Alm.,8593,5,Villa,128,1931,-12 %
Birketvej 235 4952 Stokkemarke,235,45000.0,18-06-2014,Auktion,661,4,Villa,68,1825,
Studiestræde 6 4952 Stokkemarke,6,470000.0,04-06-2014,Alm.,2814,6,Villa,167,1961,-6 %
Vestre Landevej 307 4952 Stokkemarke,307,310000.0,25-04-2014,Alm.,3069,4,Villa,101,1963,-22 %
Øltappervej 9 4952 Stokkemarke,9,5567500.0,12-03-2014,Fam.,40053,8,Stuehus,139,1928,
Vestre Landevej 224 4952 Stokkemarke,224,225000.0,30-01-2014,Alm.,2122,4,Villa,106,1951,-25 %
Vestre Landevej 259 4952 Stokkemarke,259,115000.0,04-01-2014,Alm.,1337,4,Villa,86,1903,-15 %
Vestre Landevej 314 4952 Stokkemarke,314,650000.0,23-09-2013,Alm.,2765,6,Villa,235,1965,
Tjennemarkevej 34 4952 Stokkemarke,34,307800.0,18-09-2013,Auktion,1076,8,Villa,286,1926,
Vestre Landevej 279 4952 Stokkemarke,279,115000.0,27-08-2013,Alm.,1916,3,Villa,60,1951,-62 %
Vestre Landevej 328 4952 Stokkemarke,328,108000.0,14-08-2013,Auktion,590,8,Villa,183,1900,
Brandsmose Ringvej 2 4952 Stokkemarke,2,122000.0,14-08-2013,Auktion,1196,3,Villa,102,1974,
Vestre Landevej 292 4952 Stokkemarke,292,595000.0,29-04-2013,Alm.,2479,8,Villa,240,1938,0 %
Birketvej 338 4952 Stokkemarke,338,1050000.0,15-04-2013,Alm.,5526,8,Villa,190,1907,-33 %
Vestre Landevej 207 4952 Stokkemarke,207,150000.0,03-04-2013,Auktion,1200,5,Villa,125,1914,-29 %
Keldernæsvej 13 4952 Stokkemarke,13,520000.0,27-03-2013,Alm.,3687,7,Villa,141,1867,
Havløkkevej 3 4952 Stokkemarke,3,590000.0,28-01-2013,Alm.,3314,6,Villa,178,1880,-26 %
Kommunegårdsvej 9 4952 Stokkemarke,9,495000.0,23-01-2013,Alm.,4057,3,Villa,122,1880,0 %
Tjennemarkevej 24 4952 Stokkemarke,24,8190000.0,18-01-2013,Alm.,35608,9,Stuehus,230,1850,
Keldernæs Skovvej 40 4952 Stokkemarke,40,150000.0,18-12-2012,Alm.,1071,4,Villa,140,1911,-25 %
Rørmarksvej 12 4952 Stokkemarke,12,690000.0,13-11-2012,Fam.,4825,4,Villa,143,1926,
Birketvej 217 4952 Stokkemarke,217,175000.0,01-11-2012,Alm.,1029,4,Villa,170,1869,-10 %
Birketvej 318 4952 Stokkemarke,318,70000.0,19-09-2012,Auktion,406,4,Villa,172,1917,
Birketvej 354 4952 Stokkemarke,354,70000.0,15-08-2012,Alm.,619,4,Villa,113,1877,
Vestre Landevej 310 4952 Stokkemarke,310,125699.0,23-07-2012,Alm.,1876,4,Villa,67,1917,-36 %
Havløkkevej 1 4952 Stokkemarke,1,150000.0,20-06-2012,Auktion,925,4,Villa,162,1890,-39 %
Toftevej 8 4952 Stokkemarke,8,595000.0,23-04-2012,Alm.,4958,4,Villa,120,1967,0 %
