address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kongehøjen 8 2930 Klampenborg,8,7900000.0,02-05-2017,Alm.,63200,3,Villa,125,1982,
Hvidørevej 26 2930 Klampenborg,26,9300000.0,20-04-2017,Alm.,42660,7,Villa,218,1933,-11 %
Christiansholms Parkvej 26 2930 Klampenborg,26,19250000.0,18-04-2017,Alm.,60344,8,Villa,319,1907,-20 %
Klampenborgvej 12C 2930 Klampenborg,0,11000000.0,04-04-2017,Alm.,44176,7,Villa,249,1955,-7 %
"Slotsalleen 8, ST 2930 Klampenborg",0,16450000.0,28-03-2017,Alm.,89890,4,Lejlighed,183,1901,
Slotsalleen 5 2930 Klampenborg,5,19250000.0,22-03-2017,Alm.,74902,9,Villa,257,1900,
"Strandvejen 417B, 2. TH 2930 Klampenborg",0,6400000.0,22-03-2017,Alm.,57142,4,Lejlighed,112,1959,-1 %
Fabritius Alle 19 2930 Klampenborg,19,15250000.0,20-03-2017,Alm.,79427,4,Villa,192,2016,-4 %
Klampenborgvej 30 2930 Klampenborg,30,10450000.0,19-03-2017,Alm.,55291,8,Villa,189,1924,0 %
Zicavej 19 2930 Klampenborg,19,18250000.0,17-03-2017,Alm.,86904,6,Villa,210,1963,-15 %
Rosavej 13 2930 Klampenborg,13,5000000.0,14-03-2017,Alm.,51020,3,Rækkehus,98,1991,-5 %
"Skovvej 4, ST. TH 2930 Klampenborg",0,3145000.0,13-03-2017,Alm.,47651,2,Lejlighed,66,1896,0 %
Fabritius Alle 10 2930 Klampenborg,10,14750000.0,12-03-2017,Alm.,53442,7,Villa,276,1925,0 %
Klampenborgvej 21 2930 Klampenborg,21,7900000.0,01-03-2017,Alm.,47305,6,Villa,167,1927,-4 %
"Strandvejen 423, 1. TV 2930 Klampenborg",0,5700000.0,01-03-2017,Alm.,51351,4,Lejlighed,111,1933,
Strandvejen 655 2930 Klampenborg,655,7300000.0,28-02-2017,Alm.,55303,5,Villa,132,1992,-3 %
"Taarbækdalsvej 1C, 2. 1 2930 Klampenborg",1,2200000.0,22-02-2017,Alm.,43137,2,Lejlighed,51,1937,0 %
Rosavej 26 2930 Klampenborg,26,11600000.0,22-02-2017,Alm.,55769,6,Villa,208,1970,-3 %
Hvidørevej 28 2930 Klampenborg,28,6700000.0,15-02-2017,Alm.,57758,5,Villa,116,1957,-11 %
Taarbæk Strandvej 85 2930 Klampenborg,85,3350000.0,12-02-2017,Alm.,68367,2,Rækkehus,49,1800,-4 %
Christiansholmsvej 9 2930 Klampenborg,9,7200000.0,03-02-2017,Alm.,57142,8,Villa,126,1954,-7 %
"Taarbæk Strandvej 65B, 1. TH 2930 Klampenborg",0,2847500.0,24-01-2017,Fam.,24760,3,Lejlighed,115,1939,
"Bellevuevej 3, ST. TH 2930 Klampenborg",0,4700000.0,23-01-2017,Alm.,48958,3,Lejlighed,96,1933,-1 %
Drachmannsvej 9 2930 Klampenborg,9,10700000.0,18-01-2017,Alm.,52450,7,Villa,204,1954,-11 %
Christiansholmsvej 35 2930 Klampenborg,35,8475000.0,18-01-2017,Alm.,39976,6,Villa,212,1929,
