address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tømmerup Byvej 6 4400 Kalundborg,6,250000.0,15-05-2017,Alm.,2450,4,Sommerhus,102,1850,-16 %
Agervej 11 4400 Kalundborg,11,833516.0,15-05-2017,Alm.,5869,6,Villa,142,1970,
Poulas Alle 36 4400 Kalundborg,36,664000.0,09-05-2017,Fam.,6574,3,Rækkehus,101,1917,
Bredekilde 100 4400 Kalundborg,100,970000.0,01-05-2017,Alm.,11547,3,Villa,84,1957,-3 %
Tingvejen 21 4400 Kalundborg,21,285000.0,30-04-2017,Alm.,3518,3,Villa,81,1900,-12 %
Humlehaven 37 4400 Kalundborg,37,1775000.0,27-04-2017,Fam.,8217,7,Villa,216,1980,
Valentin Jensensvej 1 4400 Kalundborg,1,1250000.0,26-04-2017,Alm.,7621,6,Villa,164,1918,-16 %
Tømmerup Holmevej 6 4400 Kalundborg,6,637500.0,25-04-2017,Andet,5902,4,Villa,108,1900,-50 %
Kongstrup Strandvej 2 4400 Kalundborg,2,695000.0,12-04-2017,Alm.,16162,3,Sommerhus,43,1961,0 %
Strandparkvej 16 4400 Kalundborg,16,850000.0,11-04-2017,Alm.,10625,4,Sommerhus,80,1979,-3 %
"Blegdammen 38, 2. TH 4400 Kalundborg",0,645000.0,06-04-2017,Alm.,10573,2,Lejlighed,61,1963,
Svallerup Strandvej 63 4400 Kalundborg,63,2050000.0,05-04-2017,Alm.,14335,5,Sommerhus,143,1933,-11 %
Hasselvej 7 4400 Kalundborg,7,1350000.0,03-04-2017,Alm.,16875,2,Villa,80,1960,-10 %
Bakkevej 9 4400 Kalundborg,9,850000.0,31-03-2017,Alm.,7727,4,Villa,110,1966,-5 %
Tingvejen 46 4400 Kalundborg,46,1100000.0,31-03-2017,Alm.,14285,3,Stuehus,77,1954,
Valentin Jensensvej 4 4400 Kalundborg,4,2270000.0,31-03-2017,Fam.,19075,5,Villa,119,1919,
Elvervej 14 4400 Kalundborg,14,1000000.0,29-03-2017,Alm.,14084,4,Sommerhus,71,1971,-9 %
Toplærkevej 2 4400 Kalundborg,2,1095000.0,28-03-2017,Alm.,12166,3,Sommerhus,90,1968,0 %
Munkebakken 39A 4400 Kalundborg,0,1020000.0,27-03-2017,Fam.,10303,4,Rækkehus,99,1986,
Kongesvinget 16 4400 Kalundborg,16,1750000.0,24-03-2017,Alm.,31818,3,Sommerhus,55,1969,0 %
Tømmerupvej 33 4400 Kalundborg,33,2100000.0,22-03-2017,Alm.,8606,7,Villa,244,1900,-12 %
Bøgens Kvarter 77 4400 Kalundborg,77,1017500.0,21-03-2017,Fam.,11059,4,Rækkehus,92,1991,-21 %
Tømmerupvej 23 4400 Kalundborg,23,675000.0,20-03-2017,Alm.,5625,3,Villa,120,1959,-3 %
Smedehaven 7 4400 Kalundborg,7,605000.0,18-03-2017,Alm.,9758,4,Sommerhus,62,1973,-13 %
Skeltoften 32 4400 Kalundborg,32,1650000.0,17-03-2017,Alm.,12222,4,Villa,135,1974,-3 %
Engvej 27 4400 Kalundborg,27,900000.0,16-03-2017,Alm.,6122,5,Villa,147,1961,-18 %
Holbækvej 47B 4400 Kalundborg,0,700000.0,16-03-2017,Fam.,7142,4,Villa,98,1966,
Raklev Skillevej 38 4400 Kalundborg,38,750000.0,16-03-2017,Alm.,6302,4,Villa,119,1877,-6 %
Sct Jørgensbjerg 2F 4400 Kalundborg,0,260000.0,15-03-2017,Alm.,5200,2,Lejlighed,50,1850,
Sct Jørgensbjerg 2G 4400 Kalundborg,0,260000.0,15-03-2017,Alm.,5000,2,Lejlighed,52,1850,
Bekkasinvej 11 4400 Kalundborg,11,1330000.0,13-03-2017,Alm.,18472,4,Sommerhus,72,1972,-5 %
Slagelsevej 237 4400 Kalundborg,237,250000.0,09-03-2017,Alm.,2808,3,Villa,89,1911,
Udmarken 69 4400 Kalundborg,69,600000.0,09-03-2017,Fam.,7792,5,Sommerhus,77,1968,
Gyvelbakken 12 4400 Kalundborg,12,1425000.0,08-03-2017,Alm.,11974,4,Villa,119,1960,-11 %
Granbakken 15 4400 Kalundborg,15,2200000.0,08-03-2017,Alm.,24444,4,Villa,90,1960,
Strandparkvej 17 4400 Kalundborg,17,740000.0,07-03-2017,Alm.,8604,4,Sommerhus,86,1973,-7 %
Hestetoften 19 4400 Kalundborg,19,728615.0,06-03-2017,Alm.,4890,7,Villa,149,1975,
"Nørre Alle 50, 1. TH 4400 Kalundborg",0,460000.0,06-03-2017,Alm.,5822,3,Lejlighed,79,1963,
Vollerup Overdrev 103 4400 Kalundborg,103,975000.0,03-03-2017,Alm.,13000,4,Sommerhus,75,2003,-7 %
Hedevej 18 4400 Kalundborg,18,695000.0,03-03-2017,Alm.,5305,4,Villa,131,1967,0 %
Vagtelvej 15 4400 Kalundborg,15,2265000.0,01-03-2017,Alm.,17834,4,Villa,127,2004,-1 %
Nobisvej 10 4400 Kalundborg,10,1050000.0,28-02-2017,Alm.,22340,1,Sommerhus,47,1962,-12 %
Rørstræde 4 4400 Kalundborg,4,1475000.0,28-02-2017,Alm.,9455,5,Villa,156,1986,-5 %
Svends Alle 5 4400 Kalundborg,5,588122.0,28-02-2017,Fam.,5822,3,Rækkehus,101,1918,
Gl Sorøvej 28 4400 Kalundborg,28,1100000.0,27-02-2017,Alm.,12500,5,Villa,88,1902,
Dalsvinget 5 4400 Kalundborg,5,1375000.0,26-02-2017,Alm.,11956,4,Villa,115,1969,-1 %
Kystagervej 10 4400 Kalundborg,10,178500.0,24-02-2017,Fam.,5100,3,Sommerhus,35,1961,
Svenstrupvej 137 4400 Kalundborg,137,1850000.0,23-02-2017,Alm.,9250,6,Stuehus,200,1897,-2 %
Mosevangen 30 4400 Kalundborg,30,1600000.0,16-02-2017,Alm.,9411,5,Villa,170,1971,-11 %
Bastrupvej 42 4400 Kalundborg,42,270000.0,15-02-2017,Andet,3176,3,Rækkehus,85,1870,
Asmindrup 1 4400 Kalundborg,1,300000.0,14-02-2017,Fam.,2272,5,Stuehus,132,1915,
Ulstrup Vænge 1 4400 Kalundborg,1,1100000.0,13-02-2017,Fam.,9821,4,Villa,112,1961,
Lundevej 71 4400 Kalundborg,71,1800000.0,13-02-2017,Alm.,14754,5,Villa,122,1939,-5 %
Tunbjerg 4 4400 Kalundborg,4,1645000.0,13-02-2017,Alm.,8703,5,Villa,189,1887,-3 %
Hesseløvej 3 4400 Kalundborg,3,765000.0,12-02-2017,Alm.,11250,4,Sommerhus,68,1978,0 %
Chr Den 2 Vej 16 4400 Kalundborg,16,1780000.0,11-02-2017,Alm.,15892,4,Villa,112,1930,
Moseholmen 22 4400 Kalundborg,22,250000.0,09-02-2017,Fam.,3846,2,Sommerhus,65,1962,
Munkebakken 19 4400 Kalundborg,19,1510000.0,08-02-2017,Alm.,11984,3,Rækkehus,126,1979,-2 %
Voldbjerg 25 4400 Kalundborg,25,348000.0,08-02-2017,Alm.,1740,5,Villa,200,1890,
Lundevej 34. 12 4400 Kalundborg,12,610000.0,08-02-2017,Alm.,8591,2,Lejlighed,71,1957,
Lyngparken 47 4400 Kalundborg,47,855000.0,06-02-2017,Alm.,8724,4,Villa,98,1978,0 %
"Blegdammen 42, ST. TH 4400 Kalundborg",0,650000.0,04-02-2017,Alm.,8666,3,Lejlighed,75,1963,0 %
Melbygade 12 4400 Kalundborg,12,300000.0,02-02-2017,Alm.,3125,3,Villa,96,1900,
Ulstrup Sønderstrand 12 4400 Kalundborg,12,1625000.0,01-02-2017,Fam.,10761,3,Sommerhus,151,1987,
Ingeborgs Alle 8 4400 Kalundborg,8,3625000.0,30-01-2017,Alm.,29958,4,Rækkehus,121,1917,
Slagelsevej 77 4400 Kalundborg,77,2800000.0,30-01-2017,Alm.,21052,3,Villa,133,1957,
Samsøvej 2 4400 Kalundborg,2,800000.0,28-01-2017,Alm.,14545,3,Sommerhus,55,1979,-5 %
Nørre Alle 102 4400 Kalundborg,102,925000.0,28-01-2017,Alm.,8726,5,Villa,106,1959,-5 %
Gl Hovvej 91A 4400 Kalundborg,0,1018202.0,27-01-2017,Alm.,10182,4,Rækkehus,100,2007,
Diget 1 4400 Kalundborg,1,850000.0,25-01-2017,Alm.,13709,4,Sommerhus,62,1971,-5 %
Bredekildevej 63 4400 Kalundborg,63,637500.0,25-01-2017,Fam.,4866,4,Villa,131,1962,-57 %
Lensmandsvænget 7 4400 Kalundborg,7,895000.0,24-01-2017,Alm.,6347,4,Villa,141,1964,-10 %
Møllevangen 9 4400 Kalundborg,9,895000.0,24-01-2017,Alm.,6047,4,Villa,148,1962,0 %
Udmarken 16 4400 Kalundborg,16,612000.0,24-01-2017,Fam.,8869,3,Sommerhus,69,1978,
Røsnæsvej 144 4400 Kalundborg,144,275000.0,17-01-2017,Alm.,4104,3,Villa,67,1979,-44 %
Strandbakken 109 4400 Kalundborg,109,1375000.0,17-01-2017,Alm.,11363,4,Villa,121,1973,-1 %
Drosselvænget 21 4400 Kalundborg,21,710000.0,16-01-2017,Alm.,8554,3,Sommerhus,83,1965,-11 %
Slagelsevej 20 4400 Kalundborg,20,655000.0,13-01-2017,Alm.,5157,3,Villa,127,1914,1 %
Strandhaven 61 4400 Kalundborg,61,1242333.0,13-01-2017,Alm.,12548,4,Villa,99,1960,
Brandsbjerg 23 4400 Kalundborg,23,1200000.0,12-01-2017,Alm.,7017,5,Villa,171,1961,-7 %
"Skibbrogade 21, 1 4400 Kalundborg",1,1540000.0,12-01-2017,Alm.,13275,4,Rækkehus,116,1926,-3 %
