address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Moseagervej 26 2680 Solrød Strand,2680,2730000.0,24-05-2017,Alm.,26504,5,Villa,103,1970,-1 %
Birkevej 15 2680 Solrød Strand,2680,4500000.0,24-05-2017,Alm.,31468,5,Villa,143,1937,-2 %
Æblehaven 2 2680 Solrød Strand,2680,2399000.0,09-05-2017,Alm.,21419,4,Villa,112,1969,
Strandgården 87 2680 Solrød Strand,2680,1895000.0,23-04-2017,Alm.,16336,4,Rækkehus,116,1982,0 %
Ibsvej 16 2680 Solrød Strand,2680,4195000.0,18-04-2017,Alm.,31541,5,Villa,133,1992,
"Elmelyparken 18, 2. 03 2680 Solrød Strand",2680,1945000.0,18-04-2017,Alm.,23433,3,Lejlighed,83,2017,
Bæktoften 78 2680 Solrød Strand,2680,2650000.0,12-04-2017,Alm.,21031,5,Rækkehus,126,1969,2 %
Maglekærvej 4A 2680 Solrød Strand,2680,3300000.0,11-04-2017,Alm.,22758,6,Villa,145,1988,-2 %
Uglevej 16A 2680 Solrød Strand,2680,6125000.0,10-04-2017,Alm.,34604,3,Villa,177,1974,-3 %
Hjørnet 7 2680 Solrød Strand,2680,2695000.0,05-04-2017,Alm.,18715,4,Villa,144,1972,
Tulipanmarken 10 2680 Solrød Strand,2680,2720000.0,05-04-2017,Alm.,18758,4,Villa,145,1970,-4 %
Kvædehaven 11 2680 Solrød Strand,2680,2700000.0,05-04-2017,Alm.,19285,5,Villa,140,1968,-3 %
"Egeparken 31C, 2. MF 2680 Solrød Strand",2680,815000.0,03-04-2017,Alm.,21447,1,Lejlighed,38,1970,
"Elmelyparken 6B, 2. TV 2680 Solrød Strand",2680,1999996.0,02-04-2017,Alm.,22471,3,Lejlighed,89,1972,0 %
Vasegården 26 2680 Solrød Strand,2680,2350000.0,02-04-2017,Alm.,20085,4,Rækkehus,117,1979,
Engpibervej 4 2680 Solrød Strand,2680,570000.0,28-03-2017,Fam.,3851,4,Villa,148,1973,
Rylevej 10 2680 Solrød Strand,2680,5600000.0,28-03-2017,Alm.,30434,6,Villa,184,1994,
Æblehaven 30 2680 Solrød Strand,2680,925000.0,27-03-2017,Alm.,9068,3,Villa,102,1968,
Solsikkemarken 32 2680 Solrød Strand,2680,2200000.0,26-03-2017,Alm.,20754,4,Rækkehus,106,1971,-4 %
Niels Juelsvej 13 2680 Solrød Strand,2680,4550000.0,23-03-2017,Alm.,37916,4,Villa,120,1995,-6 %
Engstrupvej 17 2680 Solrød Strand,2680,2950000.0,20-03-2017,Alm.,29207,4,Villa,101,1984,-2 %
Hørmarken 5 2680 Solrød Strand,2680,3665000.0,15-03-2017,Alm.,19494,7,Villa,188,1975,0 %
Neptunvej 22 2680 Solrød Strand,2680,3400000.0,14-03-2017,Fam.,13991,7,Villa,243,1981,
Solrød Strandvej 44 2680 Solrød Strand,2680,2300000.0,14-03-2017,Alm.,28048,5,Villa,82,1960,0 %
Engstien 8 2680 Solrød Strand,2680,2600000.0,13-03-2017,Alm.,17105,6,Villa,152,1981,-2 %
Litorinaparken 149 2680 Solrød Strand,2680,1850000.0,12-03-2017,Alm.,16517,4,Rækkehus,112,1974,0 %
Blommehaven 8 2680 Solrød Strand,2680,3995000.0,10-03-2017,Fam.,22698,6,Villa,176,1969,
Fåreager 68 2680 Solrød Strand,2680,2550000.0,10-03-2017,Alm.,24285,4,Lejlighed,105,2013,-2 %
Engpibervej 1 2680 Solrød Strand,2680,2995000.0,07-03-2017,Alm.,21861,3,Villa,137,1974,0 %
Egevej 18 2680 Solrød Strand,2680,3582500.0,07-03-2017,Alm.,24706,6,Villa,145,1935,-2 %
Maglekæret 35B 2680 Solrød Strand,2680,2300000.0,06-03-2017,Alm.,22115,4,Rækkehus,104,1987,-3 %
Grootsvej 21 2680 Solrød Strand,2680,6795000.0,06-03-2017,Alm.,30886,8,Villa,220,1961,0 %
Rugmarken 9 2680 Solrød Strand,2680,1525000.0,06-03-2017,Andet,10445,5,Villa,146,1972,
