address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Strandvejen 396 9340 Asaa,396,1370000.0,04-05-2017,Andet,11610,5,Villa,118,1948,
Kirkevænget 1 9340 Asaa,1,425000.0,18-04-2017,Alm.,4207,3,Villa,101,1964,-14 %
Asåvej 27 9340 Asaa,27,6280000.0,10-04-2017,Alm.,27911,4,Stuehus,225,1860,271 %
Gerå Engvej 29 9340 Asaa,29,1070000.0,09-04-2017,Alm.,7697,5,Villa,139,2004,-2 %
Sæbyvej 90 9340 Asaa,90,950000.0,04-04-2017,Alm.,7539,6,Stuehus,126,1917,
Åleje 25 9340 Asaa,25,167450.0,04-04-2017,Fam.,1481,4,Villa,113,1980,
Skelgårdsvej 9 9340 Asaa,9,465000.0,20-03-2017,Alm.,8303,2,Villa,56,1949,-2 %
Dammensvej 3 9340 Asaa,3,270000.0,14-03-2017,Alm.,3033,4,Stuehus,89,1912,-32 %
Gerå Engvej 23 9340 Asaa,23,210000.0,08-03-2017,Alm.,2359,3,Villa,89,1949,
Strandvejen 404 9340 Asaa,404,385000.0,28-02-2017,Alm.,2961,4,Villa,130,1980,-3 %
Niels Juels Vej 36A 9340 Asaa,0,250000.0,10-01-2017,Alm.,3571,3,Rækkehus,70,1981,
Lodsgade 19 9340 Asaa,19,850000.0,07-01-2017,Alm.,4970,5,Villa,171,1924,-5 %
Baksmindevej 4 9340 Asaa,4,995000.0,01-01-2017,Alm.,8291,3,Stuehus,120,1956,
Møllegårdsvej 2 9340 Asaa,2,1225000.0,19-12-2016,Alm.,8006,6,Villa,153,1925,0 %
Vodbindervej 16 9340 Asaa,16,450000.0,13-12-2016,Fam.,3658,4,Villa,123,1958,
Havnegade 16 9340 Asaa,16,400000.0,13-12-2016,Alm.,2222,5,Stuehus,180,1880,
Strandgårdsvej 28 9340 Asaa,28,340000.0,09-12-2016,Alm.,5483,3,Sommerhus,62,1971,-9 %
Gerå Engvej 3 9340 Asaa,3,725000.0,21-11-2016,Fam.,3341,4,Villa,217,1930,
Doktorvænget 2 9340 Asaa,2,450000.0,14-11-2016,Auktion,2513,7,Villa,179,1968,-22 %
Skovengen 5 9340 Asaa,5,1990000.0,02-11-2016,Alm.,10994,5,Stuehus,181,1875,
Sæbyvej 5 9340 Asaa,5,80000.0,24-10-2016,Auktion,526,7,Villa,152,1930,
Niels Juels Vej 2 9340 Asaa,2,340000.0,13-10-2016,Alm.,4857,3,Rækkehus,70,1982,
Søgade 36 9340 Asaa,36,171489.0,07-10-2016,Alm.,1714,4,Villa,100,1933,
Asbyvej 15 9340 Asaa,15,760000.0,04-10-2016,Alm.,5033,6,Villa,151,1971,-15 %
Havnegade 22 9340 Asaa,22,515000.0,04-10-2016,Alm.,4291,4,Villa,120,1966,-13 %
"Sæbyvej 6, 1. 3 9340 Asaa",3,95000.0,15-09-2016,Alm.,2159,2,Lejlighed,44,1960,
"Sæbyvej 2, 1 9340 Asaa",1,62500.0,12-09-2016,Auktion,477,3,Lejlighed,131,1906,-79 %
Strandvænget 32 9340 Asaa,32,2130000.0,01-09-2016,Alm.,10142,4,Villa,210,2005,-3 %
Åvænget 5 9340 Asaa,5,155000.0,30-08-2016,Alm.,2870,2,Rækkehus,54,1977,
Gerå Engvej 28 9340 Asaa,28,400000.0,23-08-2016,Alm.,6896,2,Villa,58,1909,
"Sæbyvej 6, 1. 2 9340 Asaa",2,52000.0,08-08-2016,Auktion,1181,2,Lejlighed,44,1960,
"Sæbyvej 6, 1. 1 9340 Asaa",1,44000.0,08-08-2016,Auktion,977,2,Lejlighed,45,1960,
