address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Snedstedvej 110 7752 Snedsted,110,421564.0,10-05-2017,Alm.,1640,6,Villa,257,1913,
Gyrupvej 3 7752 Snedsted,3,312000.0,08-05-2017,Alm.,2052,4,Villa,152,1945,
Enehøjvej 23 7752 Snedsted,23,1675000.0,10-04-2017,Alm.,11317,5,Villa,148,2008,0 %
Årupmøllevej 4 7752 Snedsted,4,1675000.0,10-04-2017,Alm.,10468,7,Villa,160,2003,
Legindvej 14 7752 Snedsted,14,75000.0,06-04-2017,Alm.,480,5,Villa,156,1926,
Biblioteksvej 6 7752 Snedsted,6,442500.0,04-04-2017,Alm.,3253,4,Villa,136,1977,
Tinggårdsvej 6 7752 Snedsted,6,37440000.0,31-03-2017,Alm.,281503,5,Stuehus,133,1923,
Skyumbjergevej 7 7752 Snedsted,7,37440000.0,31-03-2017,Alm.,128219,7,Stuehus,292,1927,
Vangsgade 32 7752 Snedsted,32,30000.0,24-03-2017,Alm.,288,3,Villa,104,1942,
Nyvangsvej 1 7752 Snedsted,1,1400000.0,23-03-2017,Alm.,5343,7,Villa,262,1940,-3 %
Buen 47 7752 Snedsted,47,10157676.0,22-03-2017,Alm.,33746,9,Stuehus,301,1912,
Irupvej 8 7752 Snedsted,8,550000.0,15-03-2017,Alm.,2631,6,Villa,209,1917,-8 %
Niels Juels Vej 27 7752 Snedsted,27,1375000.0,13-03-2017,Alm.,9105,7,Sommerhus,151,2008,
Kærshøjvej 6 7752 Snedsted,6,525000.0,22-02-2017,Andet,3000,4,Villa,175,1852,
Atriumvej 10 7752 Snedsted,10,275000.0,15-02-2017,Alm.,4230,2,Rækkehus,65,1977,
Vestervigvej 192 7752 Snedsted,192,785000.0,15-02-2017,Alm.,7268,4,Stuehus,108,1906,-21 %
Limfjordsgade 2 7752 Snedsted,2,585000.0,15-02-2017,Alm.,4570,4,Villa,128,1964,
Bjergvej 4 7752 Snedsted,4,425000.0,09-02-2017,Alm.,4670,5,Sommerhus,91,1938,
Vangsgade 5 7752 Snedsted,5,50000.0,06-02-2017,Alm.,390,6,Villa,128,1917,-73 %
Oddesundvej 161 7752 Snedsted,161,250000.0,06-02-2017,Alm.,1524,7,Villa,164,1915,-37 %
Hørstedvej 68 7752 Snedsted,68,90000.0,03-02-2017,Alm.,900,4,Villa,100,1955,
Årup Byvej 39 7752 Snedsted,39,795000.0,31-01-2017,Alm.,3975,8,Stuehus,200,1856,
Møgelvej 45 7752 Snedsted,45,550000.0,31-01-2017,Alm.,3716,6,Villa,148,1929,-8 %
Stenbjergvej 25 7752 Snedsted,25,1373000.0,16-01-2017,Alm.,6298,8,Stuehus,218,1919,
Nyhåbsvej 14 7752 Snedsted,14,143115.0,06-01-2017,Andet,867,5,Rækkehus,165,1910,
Strandgårdsvej 1B 7752 Snedsted,0,382500.0,04-01-2017,Fam.,2619,5,Villa,146,1890,
Sømærkevej 24 7752 Snedsted,24,500000.0,28-12-2016,Alm.,3571,4,Villa,140,1962,-28 %
Meldbjergvej 2 7752 Snedsted,2,643500.0,26-12-2016,Alm.,5362,5,Villa,120,1918,
Øland Bro Vej 12 7752 Snedsted,12,113000.0,21-12-2016,Alm.,472,7,Villa,239,1906,
Tårnvej 59 7752 Snedsted,59,1050000.0,20-12-2016,Alm.,3322,9,Villa,316,1980,
Hovedgaden 19 7752 Snedsted,19,500000.0,20-12-2016,Alm.,5208,3,Villa,96,1900,
Over Reese 12 7752 Snedsted,12,512500.0,14-12-2016,Fam.,4659,4,Sommerhus,110,1973,
Istrupvej 40 7752 Snedsted,40,965000.0,08-12-2016,Alm.,9747,3,Sommerhus,99,1877,-8 %
Vandhøjvej 1 7752 Snedsted,1,100000.0,05-12-2016,Alm.,1190,3,Villa,84,1955,-56 %
Lykkens Håb 17 7752 Snedsted,17,595000.0,02-12-2016,Alm.,3562,10,Sommerhus,167,1920,0 %
Algade 12 7752 Snedsted,12,685000.0,01-12-2016,Alm.,3605,6,Villa,190,1948,-8 %
Tøvlingvej 28 7752 Snedsted,28,1206000.0,28-11-2016,Alm.,6891,7,Stuehus,175,1927,
Stenbjergvej 7 7752 Snedsted,7,210000.0,26-11-2016,Alm.,2121,5,Stuehus,99,1918,
Hørstedvej 42 7752 Snedsted,42,2025000.0,25-11-2016,Alm.,8544,10,Stuehus,237,1916,-8 %
Oddesundvej 101 7752 Snedsted,101,620500.0,22-11-2016,Fam.,6894,4,Sommerhus,90,1827,
Sønderhå Hedevej 3 7752 Snedsted,3,400000.0,18-11-2016,Alm.,3030,5,Stuehus,132,1938,
Vinkelvej 5 7752 Snedsted,5,550000.0,15-11-2016,Alm.,4230,5,Villa,130,1967,-8 %
Snedstedvej 66 7752 Snedsted,66,145000.0,11-11-2016,Alm.,1367,3,Villa,106,1953,0 %
Kolonihavevej 36 7752 Snedsted,36,250000.0,10-11-2016,Alm.,2403,3,Villa,104,1962,-15 %
Legindvej 155 7752 Snedsted,155,967344.0,10-11-2016,Alm.,6281,6,Stuehus,154,1914,
Skyumvej 110 7752 Snedsted,110,77000.0,08-11-2016,Alm.,437,5,Villa,176,1875,
Sømærkevej 76A 7752 Snedsted,0,1050000.0,07-11-2016,Alm.,14788,4,Sommerhus,71,1990,0 %
Elstedvej 14 7752 Snedsted,14,1200000.0,27-10-2016,Alm.,8633,4,Villa,139,2000,-7 %
Skadholmvej 11 7752 Snedsted,11,225000.0,20-10-2016,Alm.,1510,7,Villa,149,1912,
Knakkergårdsvej 40 7752 Snedsted,40,150000.0,17-10-2016,Alm.,1530,4,Villa,98,1960,-33 %
Gisselbækvej 14 7752 Snedsted,14,499000.0,13-10-2016,Alm.,5802,4,Stuehus,86,1775,
Odinsvej 31 7752 Snedsted,31,865000.0,07-10-2016,Alm.,6268,4,Villa,138,1981,
Gråhavrevej 19 7752 Snedsted,19,630000.0,02-10-2016,Alm.,10500,3,Sommerhus,60,1981,1 %
Algade 31 7752 Snedsted,31,215000.0,29-09-2016,Alm.,762,10,Villa,282,1977,
Plovmarksvej 3 7752 Snedsted,3,400000.0,26-09-2016,Alm.,2285,3,Villa,175,1985,-36 %
Tårnvej 9 7752 Snedsted,9,300000.0,25-09-2016,Alm.,2054,6,Villa,146,1880,-24 %
Søvej 5 7752 Snedsted,5,1300000.0,22-09-2016,Alm.,8965,5,Stuehus,145,1908,
Holmegårdsvej 9 7752 Snedsted,9,295000.0,19-09-2016,Alm.,3470,4,Villa,85,1920,0 %
Møgelvej 30 7752 Snedsted,30,120000.0,13-09-2016,Alm.,1428,3,Villa,84,1913,
Lykkens Håb 23 7752 Snedsted,23,372250.0,13-09-2016,Fam.,4653,4,Sommerhus,80,1994,
