address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Oldrupvej 75 8350 Hundslund,75,800000.0,18-04-2017,Alm.,4060,6,Villa,197,1979,-20 %
Hadrupvej 3 8350 Hundslund,3,625000.0,10-04-2017,Alm.,4595,4,Villa,136,1800,-10 %
Oldrupvej 102 8350 Hundslund,102,1600000.0,27-02-2017,Alm.,14545,4,Stuehus,110,1927,-10 %
Hadrupvej 21 8350 Hundslund,21,900000.0,25-01-2017,Fam.,5960,5,Villa,151,1951,
Svinballevej 29 8350 Hundslund,29,3700000.0,25-01-2017,Alm.,21637,5,Villa,171,1983,-7 %
Vads Møllevej 4 8350 Hundslund,4,750000.0,17-01-2017,Alm.,5769,6,Villa,130,1850,-25 %
Vads Møllevej 2 8350 Hundslund,2,800000.0,16-01-2017,Alm.,4733,5,Villa,169,1900,-38 %
Oldrupvej 85 8350 Hundslund,85,575000.0,04-01-2017,Alm.,5989,4,Villa,96,1965,
Landevejen 28 8350 Hundslund,28,1225000.0,21-10-2016,Alm.,11778,4,Villa,104,1930,-9 %
Hadrupvej 22 8350 Hundslund,22,1625000.0,20-10-2016,Alm.,6250,12,Villa,260,1905,-4 %
Oldrupvej 6 8350 Hundslund,6,1088000.0,15-10-2016,Alm.,7401,7,Villa,147,1902,-1 %
Hadrupvej 59 8350 Hundslund,59,2495000.0,11-10-2016,Alm.,19192,4,Villa,130,1863,0 %
Landevejen 31 8350 Hundslund,31,773500.0,02-09-2016,Alm.,5297,4,Villa,146,1936,-8 %
Trustrupvej 13 8350 Hundslund,13,3995000.0,11-08-2016,Alm.,23226,4,Stuehus,172,1825,0 %
Sondrupvej 135 8350 Hundslund,135,2600000.0,06-06-2016,Alm.,16560,4,Villa,157,1830,-13 %
Oldrupvej 49 8350 Hundslund,49,1935000.0,27-05-2016,Alm.,10994,6,Villa,176,2007,-3 %
Vestervang 4 8350 Hundslund,4,900000.0,26-05-2016,Alm.,6428,5,Villa,140,1973,-10 %
Damledet 26 8350 Hundslund,26,1050000.0,12-04-2016,Alm.,9905,4,Villa,106,1800,-8 %
Torupvej 28 8350 Hundslund,28,1020000.0,08-04-2016,Fam.,5368,6,Villa,190,2006,
Svinballevej 31 8350 Hundslund,31,2675000.0,01-04-2016,Alm.,13177,6,Villa,203,1947,-4 %
Grønnegade 6 8350 Hundslund,6,1100000.0,29-03-2016,Alm.,8943,5,Villa,123,1909,-8 %
Trustrupvej 24 8350 Hundslund,24,320000.0,17-12-2015,Alm.,2644,4,Villa,121,1919,
Oldrupvej 71 8350 Hundslund,71,1475000.0,01-10-2015,Alm.,10611,6,Villa,139,1972,-1 %
Vads Møllevej 27 8350 Hundslund,27,600000.0,17-09-2015,Andet,5607,5,Villa,107,1850,
Husrækken 19 8350 Hundslund,19,2550000.0,22-08-2015,Fam.,11590,8,Villa,220,1777,
Hadrupvej 43 8350 Hundslund,43,795000.0,30-06-2015,Auktion,3975,7,Villa,200,1850,
Søndervej 20 8350 Hundslund,20,1125000.0,26-06-2015,Alm.,8522,6,Villa,132,1975,-2 %
Torupvej 23 8350 Hundslund,23,995000.0,22-06-2015,Alm.,8024,3,Villa,124,1976,0 %
Landevejen 17 8350 Hundslund,17,190000.0,16-06-2015,Auktion,1407,5,Villa,135,1904,
Landevejen 32 8350 Hundslund,32,12891015.0,16-06-2015,Auktion,51564,7,Stuehus,250,1889,
Sødrupvej 8 8350 Hundslund,8,1000878.0,09-06-2015,Fam.,3925,11,Villa,255,1900,
Trustrupvej 22 8350 Hundslund,22,678000.0,08-06-2015,Fam.,3494,7,Villa,194,1880,
Hadrupvej 4 8350 Hundslund,4,2195000.0,29-05-2015,Alm.,15034,6,Stuehus,146,1917,
Oldrupvej 56 8350 Hundslund,56,839165.0,29-05-2015,Andet,3797,7,Villa,221,1929,
Lille Torupvej 7 8350 Hundslund,7,1700000.0,01-04-2015,Alm.,9941,5,Villa,171,1977,
