address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Æblevænget 18 6094 Hejls,18,1334000.0,09-05-2017,Fam.,9528,5,Villa,140,1979,
Blommevænget 12 6094 Hejls,12,575000.0,03-05-2017,Alm.,9426,4,Sommerhus,61,1977,-11 %
"Havnevej 7, 1. 14 6094 Hejls",14,400000.0,24-04-2017,Alm.,7017,2,Fritid,57,1902,-11 %
Kirsebærvænget 3 6094 Hejls,3,715000.0,12-04-2017,Alm.,10833,5,Sommerhus,66,1977,-10 %
Vesterled 4 6094 Hejls,4,975000.0,11-04-2017,Alm.,13732,3,Sommerhus,71,1970,0 %
Langgyde 21 6094 Hejls,21,1270000.0,06-04-2017,Andet,8943,5,Villa,142,1870,
Svalevej 1 6094 Hejls,1,1050000.0,03-04-2017,Alm.,14383,4,Sommerhus,73,1970,-2 %
Æ Skovbryn 36 6094 Hejls,36,1040000.0,25-03-2017,Alm.,13164,4,Sommerhus,79,1981,-18 %
Banedæmningen 4 6094 Hejls,4,2250000.0,21-03-2017,Alm.,14705,7,Villa,153,1962,
Humlevænget 5 6094 Hejls,5,722500.0,13-03-2017,Fam.,8601,4,Sommerhus,84,1977,
Vesterled 10 6094 Hejls,10,785000.0,10-03-2017,Alm.,10902,3,Sommerhus,72,1973,-1 %
Vinkelvej 4 6094 Hejls,4,1100000.0,08-03-2017,Alm.,19298,3,Sommerhus,57,1968,
Vibevej 6 6094 Hejls,6,389785.0,06-03-2017,Andet,5996,3,Sommerhus,65,1967,
Vesterled 11 6094 Hejls,11,750000.0,03-03-2017,Alm.,10714,4,Sommerhus,70,1972,-6 %
Hejls Landevej 72 6094 Hejls,72,400000.0,02-03-2017,Alm.,2797,6,Villa,143,1880,
Hestegangene 8 6094 Hejls,8,125000.0,23-02-2017,Fam.,2777,2,Sommerhus,45,1957,
Mågevej 9 6094 Hejls,9,990000.0,23-02-2017,Alm.,23571,3,Sommerhus,42,1966,-8 %
Toldbakken 20 6094 Hejls,20,1045000.0,06-02-2017,Alm.,7857,4,Villa,133,1900,-3 %
Hyldekrogen 21 6094 Hejls,21,945000.0,30-01-2017,Alm.,13695,4,Sommerhus,69,1987,-4 %
Brombærvænget 18 6094 Hejls,18,722000.0,28-01-2017,Alm.,16044,3,Sommerhus,45,1977,-9 %
Nyvej 1 6094 Hejls,1,850000.0,23-01-2017,Alm.,20731,3,Sommerhus,41,1969,-8 %
Overbyvej 17 6094 Hejls,17,815000.0,19-01-2017,Alm.,8316,4,Villa,98,1900,-7 %
Banedæmningen 12 6094 Hejls,12,528720.0,16-01-2017,Fam.,6527,4,Sommerhus,81,1998,-61 %
Hejls Landevej 39 6094 Hejls,39,775000.0,12-01-2017,Alm.,4353,5,Villa,178,1902,
Bakkevej Mindegården 4 6094 Hejls,4,1100000.0,05-01-2017,Alm.,16923,4,Sommerhus,65,2005,-15 %
Hejls Landevej 86 6094 Hejls,86,500000.0,04-01-2017,Alm.,4464,3,Villa,112,1900,-16 %
Elkærgårdvej 32 6094 Hejls,32,1445000.0,29-12-2016,Fam.,24083,2,Sommerhus,60,1941,
Humlevænget 40 6094 Hejls,40,900000.0,15-12-2016,Alm.,11538,4,Sommerhus,78,1977,-10 %
Langager 19 6094 Hejls,19,1125000.0,08-12-2016,Alm.,15845,3,Sommerhus,71,1974,-6 %
Hybenvænget 2 6094 Hejls,2,1310000.0,07-12-2016,Alm.,15232,4,Sommerhus,86,1994,-6 %
Trappendalvej 49C 6094 Hejls,0,425500.0,02-12-2016,Fam.,4727,4,Sommerhus,90,1997,
Gendarmvej 9 6094 Hejls,9,475000.0,01-12-2016,Alm.,3417,5,Villa,139,1988,-76 %
Hegnet 14 6094 Hejls,14,467500.0,27-11-2016,Fam.,7791,3,Sommerhus,60,1970,
Syrenvej 6 6094 Hejls,6,850000.0,26-11-2016,Alm.,12500,3,Sommerhus,68,1971,-15 %
Syrenvej 4 6094 Hejls,4,590000.0,24-11-2016,Alm.,10172,3,Sommerhus,58,1968,-1 %
Brødrehøj 2 6094 Hejls,2,474000.0,24-11-2016,Fam.,6493,4,Sommerhus,73,1973,
Nøddevænget 34 6094 Hejls,34,765000.0,18-11-2016,Alm.,12540,4,Sommerhus,61,1981,-9 %
Havnevej 5 6094 Hejls,5,2995000.0,04-11-2016,Alm.,11431,7,Villa,262,1915,0 %
Brødrehøj 8 6094 Hejls,8,900000.0,30-10-2016,Alm.,11250,4,Sommerhus,80,1968,
Bakkevej Mindegården 20 6094 Hejls,20,1550000.0,21-10-2016,Alm.,26271,3,Sommerhus,59,1969,-6 %
Rønnebærvænget 24 6094 Hejls,24,850000.0,20-10-2016,Fam.,9770,4,Sommerhus,87,1994,
Lavningen 8 6094 Hejls,8,1040000.0,05-10-2016,Alm.,18571,3,Sommerhus,56,1969,-13 %
Hybenvænget 15 6094 Hejls,15,585000.0,29-09-2016,Alm.,10263,3,Sommerhus,57,1978,-16 %
Bellahøj 30 6094 Hejls,30,4700000.0,06-09-2016,Alm.,31756,3,Sommerhus,148,1900,-5 %
Hyldekrogen 14 6094 Hejls,14,715000.0,02-09-2016,Alm.,11721,4,Sommerhus,61,1978,-18 %
Strandvejen Mindegården 41 6094 Hejls,41,1640000.0,29-08-2016,Alm.,49696,3,Sommerhus,33,1947,-9 %
Markvej 5 6094 Hejls,5,790000.0,16-08-2016,Alm.,11791,3,Sommerhus,67,1972,-12 %
Bjergvej 12 6094 Hejls,12,1130000.0,10-08-2016,Alm.,17121,4,Sommerhus,66,1968,-5 %
