address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Dortheavej 27 4791 Borre,27,1100000.0,26-03-2017,Alm.,6707,5,Villa,164,1979,-8 %
Stendyssevej 19 4791 Borre,19,1350000.0,22-03-2017,Alm.,7068,8,Villa,191,1914,-3 %
Klintevej 357 4791 Borre,357,275000.0,16-03-2017,Fam.,1751,6,Villa,157,1875,
Svenskestræde 10 4791 Borre,10,240000.0,08-02-2017,Alm.,5000,2,Villa,48,1825,-4 %
Klintholm Havnevej 42 4791 Borre,42,780000.0,06-01-2017,Alm.,9629,4,Villa,81,1964,-22 %
Klintevej 499 4791 Borre,499,395000.0,04-01-2017,Alm.,2564,7,Villa,154,1820,0 %
Klintholm Havneby 36 4791 Borre,36,750000.0,21-12-2016,Alm.,15000,3,Fritid,50,1986,-12 %
Klintholm Havneby 59 4791 Borre,59,1225000.0,09-12-2016,Alm.,23557,3,Fritid,52,1986,-5 %
Søndre Landevej 120 4791 Borre,120,778200.0,21-11-2016,Alm.,6176,4,Villa,126,1915,
Hvilestedvej 7 4791 Borre,7,510000.0,12-11-2016,Alm.,6800,3,Villa,75,1949,-21 %
Klintholm Havneby 19 4791 Borre,19,1290000.0,24-10-2016,Alm.,25800,3,Fritid,50,1986,
Sømarkevej 21 4791 Borre,21,295000.0,22-10-2016,Alm.,2458,6,Villa,120,1910,0 %
Sønderbyvej 6 4791 Borre,6,200000.0,04-10-2016,Alm.,1818,5,Villa,110,1925,-43 %
Nørrebyvej 19 4791 Borre,19,250000.0,30-09-2016,Alm.,1785,5,Villa,140,1938,-15 %
Kraneledvej 21 4791 Borre,21,1900000.0,29-09-2016,Alm.,9359,9,Villa,203,1892,-16 %
Søndre Landevej 29 4791 Borre,29,300000.0,20-09-2016,Alm.,3488,4,Villa,86,1935,2 %
Hvilestedvej 5 4791 Borre,5,1117000.0,07-09-2016,Alm.,10844,4,Villa,103,1949,-7 %
Stendyssevej 2 4791 Borre,2,1395000.0,01-09-2016,Alm.,4500,12,Villa,310,1925,0 %
Hesselholtvej 3 4791 Borre,3,164671.0,23-08-2016,Alm.,697,7,Stuehus,236,1800,
Søndre Landevej 87 4791 Borre,87,1600000.0,22-08-2016,Alm.,6015,11,Villa,266,1900,-14 %
Klintholm Havnevej 84 4791 Borre,84,425000.0,27-07-2016,Alm.,3079,5,Villa,138,1900,-29 %
Krogen 4 4791 Borre,4,1400000.0,19-07-2016,Alm.,5384,9,Villa,260,1774,-12 %
Kraneledvej 37 4791 Borre,37,1500000.0,27-06-2016,Alm.,9493,6,Villa,158,1875,-19 %
Klintholm Havneby 78 4791 Borre,78,790000.0,10-06-2016,Alm.,15800,3,Fritid,50,1986,-7 %
