address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Gl Vejlevej 59, 1 8721 Daugård",1,6400000.0,01-05-2017,Alm.,66666,3,Lejlighed,96,1987,
Gl Vejlevej 45 8721 Daugård,45,850000.0,23-02-2017,Alm.,5666,6,Villa,150,1968,-21 %
Lærkevænget 10 8721 Daugård,10,860000.0,22-02-2017,Alm.,6991,4,Villa,123,1969,-4 %
Daugårdvej 20 8721 Daugård,20,750000.0,18-02-2017,Andet,2155,9,Villa,348,1877,
Ørumvej 106 8721 Daugård,106,1300000.0,13-01-2017,Alm.,5179,7,Villa,251,1877,-7 %
Korshøjvej 26 8721 Daugård,26,2000000.0,20-12-2016,Alm.,20618,4,Villa,97,1931,
Strandvejen 36 8721 Daugård,36,1742500.0,20-12-2016,Fam.,12626,5,Villa,138,1899,
Strandvejen 34 8721 Daugård,34,708000.0,12-12-2016,Fam.,5488,4,Sommerhus,129,1902,
Vibevej 11 8721 Daugård,11,1262500.0,09-12-2016,Alm.,9351,4,Villa,135,1970,-5 %
Højkildevej 36 8721 Daugård,36,900000.0,06-12-2016,Alm.,4736,5,Villa,190,1962,-5 %
Vibevej 8 8721 Daugård,8,4600000.0,05-12-2016,Alm.,12169,10,Villa,378,1969,
Lærkevænget 14 8721 Daugård,14,900000.0,04-11-2016,Alm.,6382,6,Villa,141,1966,-5 %
Nordbygårdvej 76 8721 Daugård,76,1985000.0,21-10-2016,Alm.,14384,4,Villa,138,2006,-1 %
Nordbygårdvej 106 8721 Daugård,106,2287500.0,05-10-2016,Alm.,14033,6,Villa,163,2008,-4 %
Strandvejen 46 8721 Daugård,46,5650000.0,20-09-2016,Alm.,25917,4,Villa,218,1950,-9 %
Tranevej 107 8721 Daugård,107,737500.0,15-09-2016,Andet,4949,4,Villa,149,1986,
Møllevænget 5 8721 Daugård,5,1320000.0,05-09-2016,Alm.,7857,3,Villa,168,1946,
Gl Vejlevej 56 8721 Daugård,56,142000.0,29-08-2016,Alm.,522,7,Stuehus,272,1935,
Tranevej 53 8721 Daugård,53,1275000.0,27-08-2016,Alm.,11383,4,Villa,112,1985,-4 %
Tranevej 19 8721 Daugård,19,1050000.0,25-08-2016,Alm.,7954,4,Villa,132,1978,-12 %
Stabelhjørnevej 19 8721 Daugård,19,2738023.0,22-08-2016,Alm.,10695,9,Stuehus,256,1993,
Nordbygårdvej 39 8721 Daugård,39,1925000.0,22-08-2016,Alm.,10294,6,Villa,187,1998,-4 %
Lærkevænget 12 8721 Daugård,12,695000.0,21-07-2016,Fam.,4371,5,Villa,159,1967,
Tranevej 51 8721 Daugård,51,1450000.0,13-07-2016,Alm.,10583,5,Villa,137,1986,-3 %
Strandvejen 88 8721 Daugård,88,3700000.0,12-07-2016,Alm.,32173,3,Villa,115,1979,-6 %
Drosselvej 10 8721 Daugård,10,1050000.0,16-06-2016,Alm.,6603,7,Villa,159,1967,-4 %
